country,company_name,stock_code,mapping_status,matched_name,evidence_type,source_1,source_2,source_3,confidence_or_score,notes
TAIWAN,COMPAL COMMUNICATIONS,2324,verified_tw_reference_fuzzy,Compal,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9186,
TAIWAN,INVENTEC APPLIANCES,2356,verified_tw_reference_fuzzy,INVENTEC,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9321,
TAIWAN,NOVATEK MICROELECTRS,3034,verified_tw_reference_fuzzy,NOVATEK,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.925,
TAIWAN,PHOENIX PRECISION TECH,8021,verified_tw_official_round3,尖點科技股份有限公司 / Topoint,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,ELITEGROUP COMPUTER SYS,2331,verified_tw_official_round3,精英電腦股份有限公司 / ECS,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,NIEN HSING TEXTILE CORP,1451,verified_tw_reference_fuzzy,NIEN HSING,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9456,
TAIWAN,SHIHLIN ELECTR. & ENG,1503,verified_tw_official_round3,士林電機廠股份有限公司 / SEEC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,SYSTEX CORP,6214,mapped_exact_normalized,SYSTEX,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,TAIWAN STYRENE MONOMER,1310,verified_tw_official_round3,台灣苯乙烯工業股份有限公司 / T.S.M.C.,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,EPISTAR CORP,2448,verified_historical_round4,Epistar Corporation,current_mapping_row,Round4 conflict review: https://www.ennostar.com/en/news/news/2 | https://www.ledinside.com/node/31791,,,0.97,
TAIWAN,INOTERA MEMORIES,3474,verified_historical_round4,"Inotera Memories, Inc.",current_mapping_row,Round4 conflict review: https://www.digitimes.com/news/a20161011VL201.html | https://en.ctimes.com.tw/DispNews.asp%3FO%3DHJZCE96HQKMSAA00NO,,,0.97,
TAIWAN,KINSUS INTERCONNECT TECH,3189,verified_tw_official_round3,景碩科技股份有限公司 / KINSUS,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,MOSEL VITELIC,2342,verified_tw_official_round3,台灣茂矽電子股份有限公司 / MVI,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,MOTECH INDUSTRIES,6244,verified_tw_reference_fuzzy,MOTECH,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,ACCTON TECHNOLOGY CORP,2345,verified_tw_reference_fuzzy,ACCTON,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,GIANT MANUFACTURING CO.,9921,verified_tw_official_round3,巨大機械工業股份有限公司 / GIANT,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,OPTIMAX TECHNOLOGY CORP,3051,verified_tw_reference_fuzzy,Optimax,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9289,
TAIWAN,PHOENIXTEC POWER CO,2411,verified_tw_historical_round8d,"Phoenixtec Power Co., Ltd. / 飛瑞",current_mapping_row,Round8d web/Yahoo/Google evidence: MBAlib Taiwan Mid-Cap 100 table lists 2411 飛瑞 Phoenixtec Power; Eaton acquisition/delisting pages confirm Phoenixtec Power was listed and then acquired/delisted by Eaton.,,,0.95,
TAIWAN,NANYA TECHNOLOGY CORP,2408,verified_tw_official_round3,南亞科技股份有限公司 / NTC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,POWERTECH TECHNOLOGY,3296,verified_tw_reference_fuzzy,POWERTECH,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.935,
TAIWAN,PRO MOS TECHNOLOGIES,5387,verified_historical_round4,ProMOS Technologies Inc.,current_mapping_row,Round4 conflict review: https://focustaiwan.tw/business/201202170035 | https://www.marketscreener.com/quote/stock/PROMOS-TECHNOLOGIES-INC-6491683/,,,0.97,
TAIWAN,TRIPOD TECHNOLOGY CORP,3044,verified_tw_reference_fuzzy,Tripod,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,UNIMICRON TECHNOLOGY,3037,verified_tw_reference_fuzzy,UNIMICRON,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.935,
TAIWAN,VANGUARD INT'L SEMICON,5347,verified_tw_official_round3,世界先進積體電路股份有限公司 / VIS,current_mapping_row,Round3 official audit: FinLab company_basic_info + TPEx official reference,,,0.99,
USA,AGCO CORP,AGCO,mapped_exact_normalized,AGCO Corporation Common Stock,current_mapping_row,NasdaqTrader otherlisted,,,1.0,
USA,AK STEEL HOLDING CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,BERKSHIRE HATHAWAY B,BRK-B,mapped_exact_normalized,BERKSHIRE HATHAWAY INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BORGWARNER,BWA,mapped_exact_normalized,BORGWARNER INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CABOT OIL & GAS CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CF INDUSTRIES HOLDINGS,CF,mapped_exact_normalized,"CF Industries Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CLEVELAND-CLIFFS,CLF,mapped_exact_normalized,CLEVELAND-CLIFFS INC.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FLOWSERVE CORP,FLS,mapped_exact_normalized,FLOWSERVE CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FOREST OIL,,needs_review,,current_mapping_row,,,,0.0,
USA,HELMERICH & PAYNE,HP,mapped_exact_normalized,"Helmerich & Payne, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HORMEL FOODS CORP,HRL,mapped_exact_normalized,Hormel Foods Corporation Common Stock,current_mapping_row,NasdaqTrader otherlisted,,,1.0,
USA,MDU RESOURCES GROUP,MDU,mapped_exact_normalized,MDU RESOURCES GROUP INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ONEOK,OKE,mapped_exact_normalized,ONEOK INC /NEW/,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PRICELINE.COM,,needs_review,,current_mapping_row,,,,0.0,
USA,QUICKSILVER RESOURCES,,needs_review,,current_mapping_row,,,,0.0,
USA,SANDRIDGE ENERGY,SD,mapped_exact_normalized,SANDRIDGE ENERGY INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,STEEL DYNAMICS,STLD,mapped_exact_normalized,STEEL DYNAMICS INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,URBAN OUTFITTERS,URBN,mapped_exact_normalized,URBAN OUTFITTERS INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VMWARE A,,needs_review,,current_mapping_row,,,,0.0,
USA,WHITE MOUNTAIN INSURANCE,,needs_review,,current_mapping_row,,,,0.0,
USA,ADC TELECOMMUNICATIONS,,needs_review,,current_mapping_row,,,,0.0,
USA,BEAR STEARNS COS,,needs_review,,current_mapping_row,,,,0.0,
USA,BROADRIDGE FINANCIAL,,needs_review,,current_mapping_row,,,,0.0,
USA,BROWN & BROWN,BRO,mapped_exact_normalized,"BROWN & BROWN, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BRUNSWICK CORP,BC,mapped_exact_normalized,BRUNSWICK CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CAREER EDUCATION CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CIT GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,COLONIAL BANCGROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,COOPER COS,,needs_review,,current_mapping_row,,,,0.0,
USA,FIRST HORIZON NATIONAL,FHN,verified_us_web_high_confidence,First Horizon National Corp. / First Horizon Corporation,current_mapping_row,web_verified_round2:https://www.nasdaq.com/press-release/first-horizon-announces-parent-company-name-change-2020-11-20,,,0.98,
USA,HANESBRANDS,,needs_review,,current_mapping_row,,,,0.0,
USA,HARMAN INTERNATIONAL IND,,needs_review,,current_mapping_row,,,,0.0,
USA,HEALTH MANAGEMENT ASSO.,,needs_review,,current_mapping_row,,,,0.0,
USA,IDEARC,,needs_review,,current_mapping_row,,,,0.0,
USA,ISTAR FINANCIAL,,needs_review,,current_mapping_row,,,,0.0,
USA,LEAR CORP,LEA,mapped_exact_normalized,LEAR CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LINCARE HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,LIZ CLAIBORNE,,needs_review,,current_mapping_row,,,,0.0,
USA,MASSEY ENERGY CO,,needs_review,,current_mapping_row,,,,0.0,
USA,MCCLATCHY CO A,,needs_review,,current_mapping_row,,,,0.0,
USA,NOVELLUS SYSTEMS,,needs_review,,current_mapping_row,,,,0.0,
USA,PDL BIOPHARMA,,needs_review,,current_mapping_row,,,,0.0,
USA,QLOGIC CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,RADIOSHACK CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,SANMINA - SCI CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,SMURFIT-STONE CONTAINER,,needs_review,,current_mapping_row,,,,0.0,
USA,TCF FINANCIAL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,TELEPHONE & DATA SYS SPC,,needs_review,,current_mapping_row,,,,0.0,
USA,TELLABS,,needs_review,,current_mapping_row,,,,0.0,
USA,WENDY'S INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,FARGLORY DEVELOPERS CO,5522,verified_tw_reference_fuzzy,Farglory,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9321,
TAIWAN,FENG HSIN IRON & STEEL,2015,verified_tw_official_round3,豐興鋼鐵股份有限公司 / FH,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,COMPEQ MANUFACTURING CO,2313,verified_tw_reference_fuzzy,COMPEQ,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.92,
TAIWAN,KINPO ELECTRONICS,2312,verified_tw_reference_fuzzy,KINPO,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9194,
TAIWAN,MICRO-STAR INTERNATIONAL,2377,verified_tw_official_round3,微星科技股份有限公司 / MSI,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,ORIENTAL UNION CHEMICAL,1710,verified_tw_official_round3,東聯化學股份有限公司 / OUCC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,RITEK CORP,2349,mapped_exact_normalized,RITEK,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,TAIWAN NAVIGATION CO,2617,verified_tw_official_round3,台灣航業股份有限公司 / TNC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,WATERLAND FINANCIAL,2889,verified_historical_round4,"IBF Financial Holdings Co., Ltd., formerly Waterland Financial Holdings",current_mapping_row,Round4 conflict review: https://markets.ft.com/data/equities/tearsheet/profile?s=2889%3ATAI | https://uk.marketscreener.com/quote/stock/IBF-FINANCIAL-HOLDINGS-CO-6495205/,,,0.97,
TAIWAN,YIEH PHUI ENTERPRISE,2023,verified_tw_official_round3,燁輝企業股份有限公司 / YP,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,YUEN FOONG YU PAPER MFG,1907,verified_tw_official_round3,永豐餘投資控股股份有限公司 / YFY,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,ZYXEL COMMUNICATIONS,3704,verified_tw_reference_fuzzy,Zyxel Group,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.915,
USA,AIRGAS,,needs_review,,current_mapping_row,,,,0.0,
USA,BLACKROCK A,BLK,mapped_exact_normalized,"BlackRock, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CALPINE CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CERNER CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CROWN HOLDINGS,CCK,mapped_exact_normalized,"CROWN HOLDINGS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,EATON VANCE CORP NV,,needs_review,,current_mapping_row,,,,0.0,
USA,EDWARDS LIFESCIENCES,EW,mapped_exact_normalized,Edwards Lifesciences Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FMC CORP,FMC,mapped_exact_normalized,FMC CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,IHS INC A,IHS,mapped_exact_normalized,IHS Holding Ltd,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JEFFERIES GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,LENDER PROCESSING SVCS,,needs_review,,current_mapping_row,,,,0.0,
USA,MAXIM INTEGRATED PRDCTS,,needs_review,,current_mapping_row,,,,0.0,
USA,METAVANTE HOLDING,,needs_review,,current_mapping_row,,,,0.0,
USA,MYRIAD GENETICS,MYGN,mapped_exact_normalized,MYRIAD GENETICS INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NUANCE COMMUNICATIONS,NUAN,verified_us_web_high_confidence,"Nuance Communications, Inc.",current_mapping_row,web_verified_round2:https://www.sec.gov/Archives/edgar/data/1002517/000114036121017650/nt10023637x2_defm14a.htm,,,0.98,
USA,PEPSIAMERICAS,,needs_review,,current_mapping_row,,,,0.0,
USA,RAYONIER,RYN,mapped_exact_normalized,RAYONIER INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RED HAT,,needs_review,,current_mapping_row,,,,0.0,
USA,SBA COMMUNICATIONS A,SBAC,mapped_exact_normalized,SBA COMMUNICATIONS CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,URS CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,WATSON PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,AMYLIN PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,EASTMAN KODAK CO,KODK,mapped_exact_normalized,EASTMAN KODAK CO,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GANNETT CO,GCI,verified_us_web_high_confidence,"Gannett Co., Inc.",current_mapping_row,web_verified_round2:https://www.sec.gov/cgi-bin/browse-edgar?CIK=GCI&action=getcompany&owner=exclude,,,0.95,
USA,GENERAL MOTORS CORP,GM,mapped_exact_normalized,General Motors Co,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HEALTH NET,,needs_review,,current_mapping_row,,,,0.0,
USA,HUNTINGTON BANCSHARES,HBAN,mapped_exact_normalized,Huntington Bancshares Incorporated - Common Stock,current_mapping_row,NasdaqTrader nasdaqlisted,,,1.0,
USA,LEXMARK INTERNATIONAL A,,needs_review,,current_mapping_row,,,,0.0,
USA,MACERICH CO,MAC,mapped_exact_normalized,MACERICH CO,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MGM MIRAGE,,needs_review,,current_mapping_row,,,,0.0,
USA,RELIANT ENERGY,,needs_review,,current_mapping_row,,,,0.0,
USA,SYNOVUS FINANCIAL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,TEREX CORP,TEX,mapped_exact_normalized,TEREX CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,UDR,UDR,mapped_exact_normalized,"UDR, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ZIONS BANCORP,ZION,verified_us_web_high_confidence,"Zions Bancorporation, N.A.",current_mapping_row,web_verified_round2:https://www.sec.gov/cgi-bin/browse-edgar?CIK=ZION&action=getcompany&owner=exclude,,,0.95,
TAIWAN,CAPITAL SECURITIES CORP,6005,verified_tw_official_round3,群益金鼎證券股份有限公司 / CSC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,CHICONY ELECTRONICS CO,2385,verified_tw_reference_fuzzy,CHICONY,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9268,
TAIWAN,CLEVO COMPANY,2362,mapped_exact_normalized,CLEVO CO.,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,CORETRONIC CORPORATION,5371,mapped_exact_normalized,Coretronic,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,CSBC CORP,2208,mapped_exact_normalized,CSBC,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,EVERGREEN INTERNATIONAL,2607,verified_historical_round4,Evergreen International Storage & Transport Corp,current_mapping_row,Round4 conflict review: https://markets.ft.com/data/equities/tearsheet/profile?s=2607%3ATAI | https://stockanalysis.com/quote/tpe/2607/,,,0.97,
TAIWAN,FORMOSA INT'L HOTELS,2707,verified_tw_official_round3,晶華國際酒店股份有限公司 / GFRT,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,GLOBAL UNICHIP CORP,3443,verified_tw_official_round3,創意電子股份有限公司 / GUC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,PHISON ELECTRONICS CORP,8299,verified_tw_reference_fuzzy,Phison,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9233,
TAIWAN,PIXART IMAGING,3227,verified_tw_official_round3,原相科技股份有限公司 / PXI,current_mapping_row,Round3 official audit: FinLab company_basic_info + TPEx official reference,,,0.99,
TAIWAN,RUENTEX INDUSTRIES,2915,verified_tw_reference_fuzzy,RUENTEX IND.LTD,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9511,
TAIWAN,SIMPLO TECHNOLOGY CO,6121,verified_tw_official_round3,新普科技股份有限公司 / SMP,current_mapping_row,Round3 official audit: FinLab company_basic_info + TPEx official reference,,,0.99,
TAIWAN,SINCERE NAVIGATION,2605,verified_conflict_round4,Sincere Navigation Corporation / 新興航運,current_mapping_row,Round4 conflict review: https://www.snc.com.tw/en/investors/ | https://ca.marketscreener.com/quote/stock/SINCERE-NAVIGATION-CORPOR-6495337/,,,0.97,
TAIWAN,VIA TECHNOLOGIES,2388,verified_tw_official_round3,威盛電子股份有限公司 / VIA,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,WINBOND ELECTRONICS CORP,2344,verified_tw_official_round3,華邦電子股份有限公司 / WEC,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
TAIWAN,WINTEK,2384,verified_historical_round4,Wintek Corporation / 勝華科技,current_mapping_row,Round4 conflict review: https://www.twse.com.tw/downloads/zh/about/company/factbook/2016/1.07.html | https://in.marketscreener.com/quote/stock/WINTEK-CORPORATION-6491707/,,,0.97,
TAIWAN,WPG HOLDINGS CO,3702,mapped_exact_normalized,WPG,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,YOUNG FAST OPTOELECTRONI,3622,verified_tw_official_round3,洋華光電股份有限公司 / YFO,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
USA,BUCYRUS INT'L,,needs_review,,current_mapping_row,,,,0.0,
USA,DOLLAR GENERAL CORP,DG,mapped_exact_normalized,DOLLAR GENERAL CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,F5 NETWORKS,,needs_review,,current_mapping_row,,,,0.0,
USA,HUMAN GENOME SCIENCES,,needs_review,,current_mapping_row,,,,0.0,
USA,NETFLIX,NFLX,mapped_exact_normalized,NETFLIX INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VERISK ANALYTICS A,VRSK,mapped_exact_normalized,"Verisk Analytics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,DST SYSTEMS,,needs_review,,current_mapping_row,,,,0.0,
USA,MIRANT CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,PATTERSON-UTI ENERGY,PTEN,mapped_exact_normalized,PATTERSON UTI ENERGY INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SUNPOWER CORP A,SPWR,mapped_exact_normalized,SunPower Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SUNPOWER CORP B,SPWR,mapped_exact_normalized,SunPower Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
TAIWAN,CHINA LIFE INSURANCE CO,2823,verified_historical_round4,China Life Insurance (Taiwan) / KGI Life predecessor,current_mapping_row,Round4 conflict review: https://service.kgilife.com.tw/wps/portal/kgilife/investor-relations-en/about-chinalife/Company-profile | https://cbonds.com/stocks/TW0002823002/,,,0.97,
TAIWAN,FORMOSA SUMCO TECHNOLOGY,3532,verified_tw_official_round3,台塑勝高科技股份有限公司 / FST,current_mapping_row,Round3 official audit: FinLab company_basic_info + TWSE official reference,,,0.99,
USA,CONTINENTAL RESOURCES,CLR,verified_us_web_high_confidence,"Continental Resources, Inc.",current_mapping_row,web_verified_round2:https://www.sec.gov/Archives/edgar/data/732834/000095017023018882/R18.htm,,,0.94,
USA,GREEN MOUNT COF ROASTERS,,needs_review,,current_mapping_row,,,,0.0,
USA,HCA HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,HERTZ GLOBAL HOLDING,HTZ,mapped_exact_normalized,"HERTZ GLOBAL HOLDINGS, INC",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,KINDER MORGAN,KMI,mapped_exact_normalized,"KINDER MORGAN, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LULULEMON ATHLETICA,LULU,mapped_exact_normalized,lululemon athletica inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NIELSEN HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,SIRIUS XM RADIO,,needs_review,,current_mapping_row,,,,0.0,
