product,review,issue_date,announcement_date,effective_close_date,country,action,company_name,stock_code,mapping_status,mapping_score,matched_name,mapping_source,source_pdf,row_order,verified_mapping,mapping_backtest_ready,universe_checked,ticker_in_required_universe,issue_date_weekday,announcement_date_weekday,effective_close_date_weekday,effective_close_date_price_window_ok,event_date_tradable_gate,backtest_ready,not_backtest_ready_reason
standard,2019-11,2019-11-07,2019-11-07,2019-11-26,USA,deletion,CIMAREX ENERGY CO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov19_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-11,2019-11-07,2019-11-07,2019-11-26,USA,deletion,CIT GROUP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov19_STPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-11,2019-11-07,2019-11-07,2019-11-26,USA,deletion,L BRANDS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov19_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-11,2019-11-07,2019-11-07,2019-11-26,USA,deletion,PARSLEY ENERGY A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov19_STPublicList.pdf,13,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2019-11,2019-11-07,2019-11-07,2019-11-26,USA,deletion,QURATE RETAIL A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov19_STPublicList.pdf,15,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,CERIDIAN HCM HOLDING,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,HORIZON THERAPEUTICS PLC,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,IMMUNOMEDICS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,12,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,LIVONGO HEALTH,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,13,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,MYOKARDIA,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,15,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,PPD,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,18,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,addition,ZENDESK,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,21,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,CDK GLOBAL HOLDINGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,COMERICA,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,FEDERAL REALTY INV TRUST,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,FLIR SYSTEMS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,NATIONAL OILWELL VARCO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,NATIONAL RETAIL PPTYS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,NIELSEN HOLDINGS PLC,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,11,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,PEOPLES UNITED FINANCIAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,12,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2020-11,2020-11-10,2020-11-10,2020-11-30,USA,deletion,SIGNATURE BANK,SBNY,verified_historical_round4,0.98,Signature Bank,Round4 conflict review: https://www.nasdaq.com/press-release/signature-bank-releases-2022-form-10-k-2023-03-02 | https://www.fdic.gov/news/press-releases/2023/pr23018.html,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov20_STPublicList.pdf,14,true,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2021-11,2021-11-11,2021-11-11,2021-11-30,USA,addition,SIGNATURE BANK,SBNY,verified_historical_round4,0.98,Signature Bank,Round4 conflict review: https://www.nasdaq.com/press-release/signature-bank-releases-2022-form-10-k-2023-03-02 | https://www.fdic.gov/news/press-releases/2023/pr23018.html,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov21_STPublicList.pdf,10,true,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,ticker_not_in_local_universe
standard,2021-11,2021-11-11,2021-11-11,2021-11-30,USA,deletion,ALTICE USA A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov21_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2021-11,2021-11-11,2021-11-11,2021-11-30,USA,deletion,OMEGA HEALTHCARE INVESTO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov21_STPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-11,2022-11-10,2022-11-10,2022-11-30,USA,addition,ASPEN TECHNOLOGY,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov22_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-11,2022-11-10,2022-11-10,2022-11-30,USA,addition,FERGUSON(US),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov22_STPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-11,2022-11-10,2022-11-10,2022-11-30,USA,deletion,AMC ENTERTAINMENT HLDG A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov22_STPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-11,2022-11-10,2022-11-10,2022-11-30,USA,deletion,AMC ENTMT HLDG PREF UNIT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov22_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2022-11,2022-11-10,2022-11-10,2022-11-30,USA,deletion,RING CENTRAL A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov22_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-11,2023-11-14,2023-11-14,2023-11-30,USA,addition,CNH INDUSTRIAL (US),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov23_STPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-11,2023-11-14,2023-11-14,2023-11-30,USA,deletion,HEALTHCARE REALTY T(NEW),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov23_STPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-11,2023-11-14,2023-11-14,2023-11-30,USA,deletion,SEALED AIR CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov23_STPublicList.pdf,12,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2023-11,2023-11-14,2023-11-14,2023-11-30,USA,deletion,SENSATA TECH HLDG,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov23_STPublicList.pdf,13,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2024-11,2024-11-06,2024-11-06,2024-11-25,USA,deletion,PARAMOUNT GLOBAL B,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov24_STPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-11,2025-11-05,2025-11-05,2025-11-24,USA,deletion,DAVITA HEALTHCARE PARTNR,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov25_STPublicList.pdf,7,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
standard,2025-11,2025-11-05,2025-11-05,2025-11-24,USA,deletion,MOLSON COORS BREWING B,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/stdindex/MSCI_Nov25_STPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2008-08,2008-08-13,2008-08-13,2008-08-29,USA,deletion,PETROHAWK ENERGY CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug08_SCPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2009-08,2009-08-12,2009-08-12,2009-08-31,USA,deletion,LUBRIZOL CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug09_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2009-08,2009-08-12,2009-08-12,2009-08-31,USA,deletion,XL CAPITAL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug09_SCPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2012-08,2012-08-15,2012-08-15,2012-08-31,USA,addition,NII HOLDINGS B,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug12_SCPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2013-08,2013-08-14,2013-08-14,2013-08-30,USA,addition,ULTRA PETROLEUM CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug13_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2013-08,2013-08-14,2013-08-14,2013-08-30,USA,deletion,TESLA MOTORS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug13_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2015-08,2015-08-13,2015-08-13,2015-08-31,USA,addition,DIAMOND OFFSHORE DRILL,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug15_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2015-08,2015-08-13,2015-08-13,2015-08-31,USA,deletion,TABLEAU SOFTWARE A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug15_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2020-08,2020-08-12,2020-08-12,2020-08-31,USA,addition,HOLLYFRONTIER,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug20_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2021-08,2021-08-11,2021-08-11,2021-08-31,USA,addition,REINSURANCE GRP AMERICA,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug21_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2021-08,2021-08-11,2021-08-11,2021-08-31,USA,deletion,AMC ENTERTAINMENT HLDG A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug21_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2022-08,2022-08-11,2022-08-11,2022-08-31,USA,deletion,CARLISLE COS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug22_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2022-08,2022-08-11,2022-08-11,2022-08-31,USA,deletion,GAMING & LEISURE PPTYS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug22_SCPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,ACELYRIN,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,1,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,ADVANTAGE SOLUTION A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,ALPINE IMMUNE SCIENCES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,ATMUS FILTRATION TECH,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,CIPHER MINING,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,13,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,DIVERSIFIED HEALTHCARE,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,17,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,GRANITE RIDGE RES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,19,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,MARINE PRODUCTS CORP,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,25,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,METALS CO (THE),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,27,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,MOONLAKE IMMUNO,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,28,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,P10 A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,31,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,PEAKSTONE REALTY REIT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,32,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,addition,TACTILE SYSTEMS TECH,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,34,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,EAGLE PHARMACEUTICALS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,2,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,FIBROGEN,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,3,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,HOMESTREET,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,4,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,JABIL CIRCUIT,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,NANOSTRING TECHNOLOGIES,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,8,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,NGM BIOPHARMACEUTICALS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2023-08,2023-08-10,2023-08-10,2023-08-31,USA,deletion,ORCHESTRA BIOMED HLDGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug23_SCPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,ASTRIA THERAPEUTICS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,5,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,AVADEL PHARMACEUTICALS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,6,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,BOWHEAD SPECIALTY HLDGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,8,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,BURKE & HERBERT BNK & TR,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,9,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,CAESARS ENT INC,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,10,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,CENTURI HLDGS,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,12,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,CLOVER HEALTH INV A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,14,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,CONFLUENT A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,15,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,GIGACLOUD TECH (US),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,22,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,PAGAYA TECH A (US),,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,36,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
small_cap,2024-08,2024-08-12,2024-08-12,2024-08-30,USA,addition,RUSH STREET INTERACT A,,needs_review,0.0,,,/Users/johan/Documents/invest/msci_index_reviews/pdf/smallcap/MSCI_Aug24_SCPublicList.pdf,42,false,false,us_dayTradePortfolio Close union,false,true,true,true,true,true,false,mapping_status=needs_review;missing_stock_code
