country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status
TAIWAN,GIGASOLAR MATERIALS COR,3691,GIGASOLAR,FinLab company_basic_info:英文簡稱,0.9291,verified_tw_reference_fuzzy
TAIWAN,GIGASTORAGE CORP,2406,Gigastorage Corporation,Round7 current-code discovery: Yahoo Finance search matched `Gigastorage Corporation`/2406.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GSC | 國碩 | 國碩科技工業股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,GRAPE KING,1707,Grape King Bio Ltd,Round7 current-code discovery: Yahoo Finance search matched `Grape King Bio Ltd`/1707.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GKB | 葡萄王 | 葡萄王生技股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,HITI DIGITAL,3494,"HiTi Digital, Inc.","Round7 current-code discovery: Yahoo Finance search matched `HiTi Digital, Inc.`/3494.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: HiTi | 誠研 | 誠研科技股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,CATHAY NO 2 REIT,01007T,Cathay No.2 REIT / 國泰二號,Round8 Yahoo/Google/TWSE REIT query: Cathay No.2 REIT -> 01007T,0.99,verified_tw_reit_round8
USA,ABITIBIBOWATER NEW,,,,0.0,needs_review
USA,ABRAXAS PETE CORP,,,,0.0,needs_review
USA,ACCURIDE CORP,,,,0.0,needs_review
USA,AEGERION PHARMACEUTICALS,,,,0.0,needs_review
USA,AEROFLEX HOLDING CORP,,,,0.0,needs_review
USA,AMERICAN ASSETS TRUST,AAT,"American Assets Trust, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMERIGON,,,,0.0,needs_review
USA,AMYRIS,,,,0.0,needs_review
USA,ARCTIC CAT,,,,0.0,needs_review
USA,ARMOUR RESIDENTIAL REIT,ARR,"Armour Residential REIT, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BANCORP BANK/THE,,,,0.0,needs_review
USA,BANKUNITED,BKU,"BankUnited, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BANNER CORP,BANR,BANNER CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BODY CENTRAL CORP,,,,0.0,needs_review
USA,BRAVO BRIO RESTAURNT GRP,,,,0.0,needs_review
USA,BROADSOFT,,,,0.0,needs_review
USA,CAMPUS CREST COMMUNITIES,,,,0.0,needs_review
USA,CENTER FINANCIAL CORP,,,,0.0,needs_review
USA,CHEMTURA,,,,0.0,needs_review
USA,CHINDEX INTERNATIONAL,,,,0.0,needs_review
USA,COMPLETE GENOMICS,,,,0.0,needs_review
USA,CORESITE REALTY CORP,,,,0.0,needs_review
USA,CURIS,CRIS,CURIS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DRUGSTORE.COM,,,,0.0,needs_review
USA,DYNAVAX TECHNOLOGIES,,,,0.0,needs_review
USA,DYNEX CAPITAL,DX,DYNEX CAPITAL INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ENDEAVOUR INTL CORP,,,,0.0,needs_review
USA,ENDOCYTE,,,,0.0,needs_review
USA,ENERGY PARTNERS,,,,0.0,needs_review
USA,EPOCH HOLDING,,,,0.0,needs_review
USA,EPOCRATES,,,,0.0,needs_review
USA,EXAMWORKS GROUP,,,,0.0,needs_review
USA,FAIRPOINT COMMUNICATION,,,,0.0,needs_review
USA,FLUIDIGM,,,,0.0,needs_review
USA,FRESH MARKET(THE),,,,0.0,needs_review
USA,FX ENERGY,,,,0.0,needs_review
USA,GEVO,GEVO,"Gevo, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GORDMANS STORES,,,,0.0,needs_review
USA,HAMPTON ROADS BANKSHARES,,,,0.0,needs_review
USA,HEARTWARE INTERNATIONAL,,,,0.0,needs_review
USA,HFF,,,,0.0,needs_review
USA,HOUSTON AMERICAN NRG,,,,0.0,needs_review
USA,HOWARD HUGHES CORP (THE),HHH,Howard Hughes Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HYPERCOM CORP,,,,0.0,needs_review
USA,IDT CORP B,IDT,IDT CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INHIBITEX,,,,0.0,needs_review
USA,INPHI CORP,,,,0.0,needs_review
USA,ISTA PHARMACEUTICALS,,,,0.0,needs_review
USA,KEYNOTE SYSTEMS,,,,0.0,needs_review
USA,KEYW HOLDING CORP(THE),,,,0.0,needs_review
USA,KRATOS DEFENSE,,,,0.0,needs_review
USA,LIBBEY,,,,0.0,needs_review
USA,LPL INVESTMENT HOLDINGS,,,,0.0,needs_review
USA,MAGNUM HUNTER RESOURCES,,,,0.0,needs_review
USA,MAXLINEAR A,MXL,"MAXLINEAR, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MEDQUIST HOLDINGS,,,,0.0,needs_review
USA,MERCER INT'L SBI,,,,0.0,needs_review
USA,MERU NETWORKS,,,,0.0,needs_review
USA,MONEYGRAM INTL,,,,0.0,needs_review
USA,MOTRICITY,,,,0.0,needs_review
USA,MULTI-COLOR CORP,,,,0.0,needs_review
USA,NEOPROBE,,,,0.0,needs_review
USA,NETSPEND HOLDINGS,,,,0.0,needs_review
USA,NN,NNBR,NN INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OCZ TECHNOLOGY GROUP,,,,0.0,needs_review
USA,OMEGA PROTEIN CORP,,,,0.0,needs_review
USA,ADVANCED BATTERY TECH,,,,0.0,needs_review
USA,AMERICAN ORIENTAL BIO,,,,0.0,needs_review
USA,ASIAINFO-LINKAGE,,,,0.0,needs_review
USA,CHINA BAK BATTERY,,,,0.0,needs_review
USA,CHINA FIRE & SEC GROUP,,,,0.0,needs_review
USA,CHINA INFO TECHNOLOGY,,,,0.0,needs_review
USA,CHINA MEDIAEXPRESS HLDGS,,,,0.0,needs_review
USA,CHINA NATURAL GAS,,,,0.0,needs_review
USA,CHINA SEC & SURVEILLANC,,,,0.0,needs_review
USA,CHINA SKY ONE MEDICAL,,,,0.0,needs_review
USA,CHINA VALVES TECHNOLOGY,,,,0.0,needs_review
USA,CHINA-BIOTICS,,,,0.0,needs_review
USA,COGO GROUP,,,,0.0,needs_review
USA,CTC MEDIA,,,,0.0,needs_review
USA,CYTOKINETICS,CYTK,CYTOKINETICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DEER CONSUMER PRODUCTS,,,,0.0,needs_review
USA,ENERGY CONV. DEVICES,,,,0.0,needs_review
USA,EVERGREEN SOLAR,,,,0.0,needs_review
USA,FEIHE INTERNATIONAL,,,,0.0,needs_review
USA,FUSHI INTERNATIONAL,,,,0.0,needs_review
USA,GENPACT,G,Genpact LTD,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HARBIN ELECTRIC,,,,0.0,needs_review
USA,HORIZON LINES INC,,,,0.0,needs_review
USA,L & L ENERGY,,,,0.0,needs_review
USA,LIHUA INTERNATIONAL,,,,0.0,needs_review
USA,PROLOR BIOTECH,,,,0.0,needs_review
USA,SHENGDATECH,,,,0.0,needs_review
USA,SOHU.COM,SOHU,Sohu.com Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TBS INTERNATIONAL,,,,0.0,needs_review
USA,UTSTARCOM,UTSI,UTSTARCOM HOLDINGS CORP.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WONDER AUTO TECHNOLOGY,,,,0.0,needs_review
USA,YONGYE INTERNATIONAL,,,,0.0,needs_review
USA,YRC WORLDWIDE,,,,0.0,needs_review
USA,ZHONGPIN,,,,0.0,needs_review
TAIWAN,ADIMMUNE,4142,Adimmune Corporation,Round7 current-code discovery: Yahoo Finance search matched `Adimmune Corporation`/4142.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ADIM | 國光生 | 國光生物科技股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,CHENMING MOLD INDUSTRY,3013,Chenming Electronic Technology Corp. formerly Chenming Mold Ind. Corp. / 晟銘電,"Round8c web/Yahoo/Google evidence: Investing/Disfold/EODHD show Chenming Mold Industrial Corp. / former name, TWSE:3013.",0.95,verified_tw_yahoo_google_round8c
TAIWAN,CHIMEI MATERIALS TECH,4960,Cheng Mei Materials Technology Corp. formerly Chi Mei Materials Technology / 誠美材,Round8c web/Yahoo/Google evidence: Company site says stock code 4960; Cnyes says former name 奇美材料科技.,0.95,verified_tw_yahoo_google_round8c
TAIWAN,CRYSTALWISE TECHNOLOGY,4944,CRYSTALWISE TECHNOLOGY INC.,Round7 official historical delisted source: TPEx EN deListed official delist_date=2023-11-01,1.0000,verified_tw_historical_round7
TAIWAN,HIROCA HOLDINGS,1338,Hiroca,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,LITE-ON IT,8008,LITE-ON IT,Round7 official historical delisted source: TWSE EN suspendListing official delist_date=2013/07/12,1.0000,verified_tw_historical_round7
TAIWAN,MITAC INTERNATIONAL,2315,MiTAC International Corp. / 神達,Round8 Yahoo/Google historical quote: MiTAC International 2315.TW; later MiTAC Holdings context,0.99,verified_tw_historical_round8
TAIWAN,PRIMAX ELECTRONICS,4915,Primax,FinLab company_basic_info:英文簡稱,0.9233,verified_tw_reference_fuzzy
TAIWAN,SERCOMM CORP,5388,Sercomm,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,SKYMEDI,3377,Skymedi Corporation / 創惟,Round8 Yahoo/Google query: Skymedi Taiwan stock -> 3377.TWO,0.99,verified_tw_yahoo_google_round8
TAIWAN,VIKING TECH,3624,VIKING,FinLab company_basic_info:英文簡稱,0.9445,verified_tw_reference_fuzzy
TAIWAN,C-MEDIA ELECTRONICS,6237,C-Media Electronics Inc.,Round7 current-code discovery: Yahoo Finance search matched `C-Media Electronics Inc.`/6237.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CMEI | 驊訊 | 驊訊電子企業股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,KAI CHIEH INTL INV,2721,Kai Chieh International Investment Ltd. / 楷捷-KY,Round8d web/Yahoo/Google evidence: Cnyes and CSRHub pages show Kai Chieh International Investment Ltd. ticker/code 2721.,0.95,verified_tw_yahoo_google_round8d
TAIWAN,TAIWAN IC PACKAGING,3372,Taiwan IC Packaging Corporation,Round7 current-code discovery: Yahoo Finance search matched `Taiwan IC Packaging Corporation`/3372.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TICP | 典範 | 台灣典範半導體股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,TECOM,2321,TECOM,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,YUFO ELECTRONIC CORP,6194,"Yufo Electronics Co., Ltd.","Round7b variant current-code discovery: Yahoo Finance search matched `Yufo Electronics Co., Ltd.`/6194.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: YUFO | 育富 | 育富電子股份有限公司",1.0000,verified_tw_current_round7b
TAIWAN,ZENTEL ELECTRONIC CORP,3553,Zentel Electronics Corporation,Round7 official historical delisted source: TPEx EN deListed official delist_date=2017-10-01,1.0000,verified_tw_historical_round7
USA,ACADIA HEALTHCARE,ACHC,"Acadia Healthcare Company, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AG MORTGAGE INV TRUST,,,,0.0,needs_review
USA,AMERICAN CAPITAL MORT,,,,0.0,needs_review
USA,ANGIES LIST,,,,0.0,needs_review
USA,ANTARES PHARMA,,,,0.0,needs_review
USA,APCO OIL & GAS,,,,0.0,needs_review
USA,APOLLO RESIDENTIAL MORT,,,,0.0,needs_review
USA,ARRAY BIOPHARMA,,,,0.0,needs_review
USA,BAZAARVOICE,,,,0.0,needs_review
USA,BOINGO WIRELESS,,,,0.0,needs_review
USA,BRIGHTCOVE,BCOV,Brightcove Inc.,web_verified_round2:https://investor.brightcove.com/financial-information,0.98,verified_us_web_high_confidence
USA,CAESARS ENTERTAINMENT,CZR,"Caesars Entertainment, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CAPITAL SENIOR LIVING,,,,0.0,needs_review
USA,CARROLS RESTAURANT GRP,,,,0.0,needs_review
USA,CLOVIS ONCOLOGY,,,,0.0,needs_review
USA,COMPUTER TASK GROUP,,,,0.0,needs_review
USA,CONVIO,,,,0.0,needs_review
USA,COST PLUS,,,,0.0,needs_review
USA,CREXUS INVESTMENT CORP,,,,0.0,needs_review
USA,CYNOSURE INC A,,,,0.0,needs_review
USA,DDI CORP,,,,0.0,needs_review
USA,FX ALLIANCE,,,,0.0,needs_review
USA,GENTIVA HEALTH SERVICES,,,,0.0,needs_review
USA,GLOBECOMM SYSTEMS,,,,0.0,needs_review
USA,GLU MOBILE,,,,0.0,needs_review
USA,GREENWAY MEDICAL TECH,,,,0.0,needs_review
USA,GUIDANCE SOFTWARE,,,,0.0,needs_review
USA,HALCON RESOURCES,,,,0.0,needs_review
USA,HOMEAWAY,,,,0.0,needs_review
USA,IMPERVA,,,,0.0,needs_review
USA,INTEGRATED SILICON SOL'N,,,,0.0,needs_review
USA,INVENSENSE,,,,0.0,needs_review
USA,JIVE SOFTWARE,,,,0.0,needs_review
USA,LAREDO PETROLEUM HLDGS,,,,0.0,needs_review
USA,MATADOR RESOURCES,MTDR,Matador Resources Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MATTRESS FIRM HLDG,,,,0.0,needs_review
USA,MITCHAM INDUSTRIES,,,,0.0,needs_review
USA,MULTIMEDIA GAMES,,,,0.0,needs_review
USA,PACIRA PHARMACEUTICALS,,,,0.0,needs_review
USA,PANDORA MEDIA,,,,0.0,needs_review
USA,PARAMOUNT GOLD & SILVER,,,,0.0,needs_review
USA,PARK-OHIO HOLDINGS CORP,PKOH,PARK OHIO HOLDINGS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PROCERA NETWORKS,,,,0.0,needs_review
USA,PROTO LABS,PRLB,Proto Labs Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ROUNDYS,,,,0.0,needs_review
USA,RUTH'S HOSPITALITY GROUP,,,,0.0,needs_review
USA,SANCHEZ ENERGY CORP,,,,0.0,needs_review
USA,SANTARUS,,,,0.0,needs_review
USA,SCIQUEST,,,,0.0,needs_review
USA,SPECTRANETICS CORP,,,,0.0,needs_review
USA,SUREWEST COMMUNICATIONS,,,,0.0,needs_review
USA,TMS INTERNATIONAL CORP A,,,,0.0,needs_review
USA,TOWN SPORTS INT'L HLDGS,,,,0.0,needs_review
USA,TRIANGLE PETROLEUM CORP,,,,0.0,needs_review
USA,US SILICA HOLDINGS,,,,0.0,needs_review
USA,VOXX INTL CORP A,,,,0.0,needs_review
USA,ALASKA COMMUNI. SYSTEMS,,,,0.0,needs_review
USA,ALIMERA SCIENCES,,,,0.0,needs_review
USA,ANTHERA PHARMACEUTICALS,,,,0.0,needs_review
USA,AV HOMES,,,,0.0,needs_review
USA,BALTIC TRADING,,,,0.0,needs_review
USA,BANKFINANCIAL CORP,,,,0.0,needs_review
USA,BIOSANTE PHARM,,,,0.0,needs_review
USA,CAPITAL CITY BANK GROUP,CCBG,CAPITAL CITY BANK GROUP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CHELSEA THERAPEUTICS,,,,0.0,needs_review
USA,CHEROKEE,,,,0.0,needs_review
USA,CODEXIS,CDXS,"CODEXIS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,COLUMBIA LABORATORIES,,,,0.0,needs_review
USA,CRAWFORD & CO B,CRD-A,CRAWFORD & CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CRYOLIFE,,,,0.0,needs_review
USA,CYTORI THERAPEUTICS,,,,0.0,needs_review
USA,DSP GROUP,,,,0.0,needs_review
USA,DURECT CORP,,,,0.0,needs_review
USA,ENERGY RECOVERY,ERII,"Energy Recovery, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FBR & CO,,,,0.0,needs_review
USA,FUEL TECH,FTEK,"FUEL TECH, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GLEACHER & CO,,,,0.0,needs_review
USA,GMX RESOURCES INC,,,,0.0,needs_review
USA,HARRIS & HARRIS GROUP,,,,0.0,needs_review
USA,HILL INTERNATIONAL,,,,0.0,needs_review
USA,K-SWISS A,,,,0.0,needs_review
USA,KERYX BIOPHARMACEUTICALS,,,,0.0,needs_review
USA,LIFE PARTNERS HOLDINGS,,,,0.0,needs_review
USA,MARCHEX B,MCHX,MARCHEX INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,METABOLIX,,,,0.0,needs_review
USA,MITEK SYSTEMS,MITK,MITEK SYSTEMS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MORGANS HOTEL GROUP CO,,,,0.0,needs_review
USA,NCI INC A,,,,0.0,needs_review
USA,NGP CAP RES CO,,,,0.0,needs_review
USA,ORCHARD SUPPLY,,,,0.0,needs_review
USA,OVERSTOCK.COM,,,,0.0,needs_review
USA,PACIFIC BIOSCIENCE OF CA,,,,0.0,needs_review
USA,POWERWAVE TECHNOLOGIES,,,,0.0,needs_review
USA,PRIMO WATER CORP,,,,0.0,needs_review
USA,PROTALIX BIOTHERAPEUTI,,,,0.0,needs_review
USA,PULSE ELECTRONICS CO,,,,0.0,needs_review
TAIWAN,KOBIN ENVIRONMNTL ENTER,1808,"Kobin / 國賓大地環保事業股份有限公司, later Ruentex Development / 潤隆建設",Round8e web/Google evidence: MoneyDJ/MOPS material-info article states 國賓大地環保事業股份有限公司 changed name to 潤隆建設股份有限公司 and stock code remained 1808; web66/kobin.com.tw evidence links Kobin domain to 國賓大地環保事業股份有限公司.,0.95,verified_tw_historical_round8e
TAIWAN,MEDIGEN BIOTECHNOLOGY,3176,MEDIGEN,FinLab company_basic_info:英文簡稱,0.9233,verified_tw_reference_fuzzy
TAIWAN,TTET UNION CORPORATION,1232,TTET Union Corporation,Round7 current-code discovery: Yahoo Finance search matched `TTET Union Corporation`/1232.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TTET | 大統益 | 大統益股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,UBRIGHT OPTRONICS CORP,4933,UBRIGHT,FinLab company_basic_info:英文簡稱,0.9312,verified_tw_reference_fuzzy
TAIWAN,VIVOTEK INC,3454,VIVOTEK INC.,Round7 official historical delisted source: TPEx EN deListed official delist_date=2011-07-22,1.0000,verified_tw_historical_round7
TAIWAN,XXENTRIA TECH MATERIAL,8942,Xxentria,FinLab company_basic_info:英文簡稱,0.9264,verified_tw_reference_fuzzy
TAIWAN,ASTRO CORP,3064,Astro Corp.,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,CANDO CORP,8056,Cando Corporation / 達虹,Round8 Yahoo/Google historical quote: Cando 8056.TW; delisted,0.99,verified_tw_historical_round8
TAIWAN,FROCH ENTERPRISE CO,2030,FROCH,FinLab company_basic_info:英文簡稱,0.9213,verified_tw_reference_fuzzy
TAIWAN,HUNG CHING DEVELOPMENT,2527,Hung Ching,FinLab company_basic_info:英文簡稱,0.9355,verified_tw_reference_fuzzy
TAIWAN,JENN FENG NEW ENERGY CO,1538,"Jenn Feng Industrial Tools Co., Ltd. / 正峰",Round8b Yahoo Finance search: Jenn Feng -> 1538.TW; MSCI name likely Jenn Feng New Energy naming variant.,0.98,verified_tw_yahoo_round8b
TAIWAN,KENMEC MECHANICAL ENGR.,6125,KENMEC,FinLab company_basic_info:英文簡稱,0.9173,verified_tw_reference_fuzzy
TAIWAN,MAYER STEEL PIPE CORP,2020,MAYER PIPE,FinLab company_basic_info:英文簡稱,0.83,verified_tw_reference_fuzzy
TAIWAN,MEILOON INDUSTRIAL CO,2477,MEILOON,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy
TAIWAN,POWERCOM CO,3043,"Powercom Co., Ltd","Round7 current-code discovery: Yahoo Finance search matched `Powercom Co., Ltd`/3043.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: PCM | 科風 | 科風股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,RAYDIUM SEMICONDUCTOR CO,3592,Raydium,FinLab company_basic_info:英文簡稱,0.9233,verified_tw_reference_fuzzy
TAIWAN,SHUTTLE,2405,Shuttle,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,SUPER DRAGON TECH CO,911606,Super Group,Round7 official historical delisted source: TWSE EN suspendListing official delist_date=2012/11/06,1.0000,verified_tw_historical_round7
TAIWAN,SUPREME ELECTRONICS CO,8112,Supreme,FinLab company_basic_info:英文簡稱,0.9268,verified_tw_reference_fuzzy
TAIWAN,TA CHONG SECURITIES CO,6022,"Ta Chong Securities Co., Ltd.",Round7 official historical delisted source: TPEx EN deListed official delist_date=2017-08-28,1.0000,verified_tw_historical_round7
TAIWAN,WELTREND SEMICONDUCTOR,2436,Weltrend,FinLab company_basic_info:英文簡稱,0.9264,verified_tw_reference_fuzzy
TAIWAN,XINTEC,3374,Xintec,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
USA,1-800-FLOWERS.COM A,FLWS,1 800 FLOWERS COM INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ACADIA PHARM,,,,0.0,needs_review
USA,AMBARELLA,AMBA,AMBARELLA INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMERICAN REALTY CAPITAL,,,,0.0,needs_review
USA,ASTEX PHARMACEUTICALS,,,,0.0,needs_review
USA,BARRETT BUSINESS SVCS,,,,0.0,needs_review
USA,BERRY PLASTICS GROUP,,,,0.0,needs_review
USA,BLOOMIN' BRANDS,BLMN,"Bloomin' Brands, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BOISE CASCADE CO,BCC,BOISE CASCADE Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BRIGHT HORIZONS FAMILY,,,,0.0,needs_review
USA,CALAMP,,,,0.0,needs_review
USA,CAPITAL BANK FINANCIAL A,,,,0.0,needs_review
USA,CARDIOVASCULAR SYSTEMS,,,,0.0,needs_review
USA,CERUS CORP,CERS,CERUS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CHEMOCENTRYX,,,,0.0,needs_review
USA,CYRUSONE,,,,0.0,needs_review
USA,DESTINATION MATERNITY,,,,0.0,needs_review
USA,DYNEGY,,,,0.0,needs_review
USA,ELLIE MAE,,,,0.0,needs_review
USA,EXONE CO,,,,0.0,needs_review
USA,FIRST BANCORP PUERTORICO,,,,0.0,needs_review
USA,FIRST FINANCIAL HOLDINGS,THFF,First Financial Corporation  - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized
USA,FIVE BELOW,FIVE,"FIVE BELOW, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FURIEX PHARMACEUTICALS,,,,0.0,needs_review
USA,GLOBUS MEDICAL A,GMED,GLOBUS MEDICAL INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HARBINGER GROUP,,,,0.0,needs_review
USA,HYPERION THERAPEUTICS,,,,0.0,needs_review
USA,IGNITE RESTAURANT GROUP,,,,0.0,needs_review
USA,INTERMOLECULAR,,,,0.0,needs_review
USA,KCAP FINANCIAL,,,,0.0,needs_review
USA,KYTHERA BIOPHARMA,,,,0.0,needs_review
USA,LIFELOCK,,,,0.0,needs_review
USA,LINN CO LLC,,,,0.0,needs_review
USA,NEWLINK GENETICS CORP,,,,0.0,needs_review
USA,AFFYMAX,,,,0.0,needs_review
USA,AMICUS THERAPEUTICS,,,,0.0,needs_review
USA,ARC DOCUMENT SOLUTIONS,,,,0.0,needs_review
USA,CITI TRENDS,CTRN,Citi Trends Inc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CORINTHIAN COLLEGES,,,,0.0,needs_review
USA,ENZON PHARMACEUTICALS,,,,0.0,needs_review
USA,EXIDE TECHNOLOGIES,,,,0.0,needs_review
USA,FIRST BUSEY CORP,BUSE,FIRST BUSEY CORP /NV/,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FLOW INTERNATIONAL CORP,,,,0.0,needs_review
USA,GENERAL MOLY,,,,0.0,needs_review
USA,GERON CORP,GERN,GERON CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GLOBAL GEOPHYSICAL SRVS,,,,0.0,needs_review
USA,GOLDEN MINERALS CO,AUMN,Golden Minerals Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HARVEST NATURAL RESOURC.,,,,0.0,needs_review
USA,IMATION CORP,,,,0.0,needs_review
USA,JAMES RIVER COAL CO,,,,0.0,needs_review
USA,KIOR A,,,,0.0,needs_review
USA,MARKEL CORP,MKL,MARKEL GROUP INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MARTHA STEWART LIVING A,,,,0.0,needs_review
USA,MILLER IND. TENN,,,,0.0,needs_review
USA,MOLEX A,,,,0.0,needs_review
USA,NATIONAL HEALTHCARE CORP,NHC,NATIONAL HEALTHCARE CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ONCOTHYREON,,,,0.0,needs_review
USA,PAIN THERAPEUTICS,,,,0.0,needs_review
USA,PERICOM SEMICONDUCTOR,,,,0.0,needs_review
USA,PHOENIX CO,,,,0.0,needs_review
TAIWAN,CHC HEALTHCARE GROUP,4164,CHC Healthcare Group,Round7 current-code discovery: Yahoo Finance search matched `CHC Healthcare Group`/4164.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CHC | 承業生醫投資控股股份有限公司 | 承業醫,1.0000,verified_tw_current_round7
TAIWAN,CHINA ECOTEK CORPORATION,1535,China Ecotek Corporation,Round7 current-code discovery: Yahoo Finance search matched `China Ecotek Corporation`/1535.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: CEC | 中宇 | 中宇環保工程股份有限公司,1.0000,verified_tw_current_round7
TAIWAN,GALLOP NO 1 REIT,01008T,Gallop No.1 REIT / 駿馬一號,Round8 Yahoo/Google/TWSE REIT query: Gallop No.1 REIT -> 01008T,0.99,verified_tw_reit_round8
TAIWAN,GOURMET MASTER CO,2723,Gourmet,FinLab company_basic_info:英文簡稱,0.94,verified_tw_reference_fuzzy
TAIWAN,KMC (KUEI MENG) INT'L,5306,KMC (Kuei Meng) International Inc. / 桂盟,Round8 Same issuer as KMC (Kuei Meng) International -> 5306,0.99,verified_tw_historical_round8
TAIWAN,MERCURIES LIFE INSURANCE,2867,Mercuries Life,FinLab company_basic_info:英文簡稱,0.9483,verified_tw_reference_fuzzy
TAIWAN,PHARMAENGINE INC,4162,"PharmaEngine, Inc.","Round7 current-code discovery: Yahoo Finance search matched `PharmaEngine, Inc.`/4162.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: PEI | 智擎 | 智擎生技製藥股份有限公司",1.0000,verified_tw_current_round7
TAIWAN,TAIWAN LIPOSOME,4152,"Taiwan Liposome Company, Ltd.",Round7 official historical delisted source: TPEx EN deListed official delist_date=2021-10-08,1.0000,verified_tw_historical_round7
TAIWAN,X LEGEND ENTERTAINMENT,4994,X-LEGEND,FinLab company_basic_info:英文簡稱,0.9264,verified_tw_reference_fuzzy
