country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status,is_verified_mapping,universe_match,universe_checked,backtest_ready_mapping
TAIWAN,ACCTON TECHNOLOGY CORP,2345,ACCTON,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GIANT MANUFACTURING CO.,9921,巨大機械工業股份有限公司 / GIANT,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,OPTIMAX TECHNOLOGY CORP,3051,Optimax,FinLab company_basic_info:英文簡稱,0.9289,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,NANYA TECHNOLOGY CORP,2408,南亞科技股份有限公司 / NTC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,POWERTECH TECHNOLOGY,3296,POWERTECH,FinLab company_basic_info:英文簡稱,0.935,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TRIPOD TECHNOLOGY CORP,3044,Tripod,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,UNIMICRON TECHNOLOGY,3037,UNIMICRON,FinLab company_basic_info:英文簡稱,0.935,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,VANGUARD INT'L SEMICON,5347,世界先進積體電路股份有限公司 / VIS,Round3 official audit: FinLab company_basic_info + TPEx official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,AGCO CORP,AGCO,AGCO Corporation Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BERKSHIRE HATHAWAY B,BRK-B,BERKSHIRE HATHAWAY INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BORGWARNER,BWA,BORGWARNER INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CF INDUSTRIES HOLDINGS,CF,"CF Industries Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CLEVELAND-CLIFFS,CLF,CLEVELAND-CLIFFS INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FLOWSERVE CORP,FLS,FLOWSERVE CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HELMERICH & PAYNE,HP,"Helmerich & Payne, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HORMEL FOODS CORP,HRL,Hormel Foods Corporation Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MDU RESOURCES GROUP,MDU,MDU RESOURCES GROUP INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ONEOK,OKE,ONEOK INC /NEW/,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SANDRIDGE ENERGY,SD,SANDRIDGE ENERGY INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,STEEL DYNAMICS,STLD,STEEL DYNAMICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,URBAN OUTFITTERS,URBN,URBAN OUTFITTERS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BROWN & BROWN,BRO,"BROWN & BROWN, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BRUNSWICK CORP,BC,BRUNSWICK CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FIRST HORIZON NATIONAL,FHN,First Horizon National Corp. / First Horizon Corporation,web_verified_round2:https://www.nasdaq.com/press-release/first-horizon-announces-parent-company-name-change-2020-11-20,0.98,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
USA,LEAR CORP,LEA,LEAR CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,FARGLORY DEVELOPERS CO,5522,Farglory,FinLab company_basic_info:英文簡稱,0.9321,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FENG HSIN IRON & STEEL,2015,豐興鋼鐵股份有限公司 / FH,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,COMPEQ MANUFACTURING CO,2313,COMPEQ,FinLab company_basic_info:英文簡稱,0.92,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,KINPO ELECTRONICS,2312,KINPO,FinLab company_basic_info:英文簡稱,0.9194,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,MICRO-STAR INTERNATIONAL,2377,微星科技股份有限公司 / MSI,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ORIENTAL UNION CHEMICAL,1710,東聯化學股份有限公司 / OUCC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,RITEK CORP,2349,RITEK,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TAIWAN NAVIGATION CO,2617,台灣航業股份有限公司 / TNC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,WATERLAND FINANCIAL,2889,"IBF Financial Holdings Co., Ltd., formerly Waterland Financial Holdings",Round4 conflict review: https://markets.ft.com/data/equities/tearsheet/profile?s=2889%3ATAI | https://uk.marketscreener.com/quote/stock/IBF-FINANCIAL-HOLDINGS-CO-6495205/,0.97,verified_historical_round4,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,YIEH PHUI ENTERPRISE,2023,燁輝企業股份有限公司 / YP,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,YUEN FOONG YU PAPER MFG,1907,永豐餘投資控股股份有限公司 / YFY,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ZYXEL COMMUNICATIONS,3704,Zyxel Group,FinLab company_basic_info:英文簡稱,0.915,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,BLACKROCK A,BLK,"BlackRock, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CROWN HOLDINGS,CCK,"CROWN HOLDINGS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,EDWARDS LIFESCIENCES,EW,Edwards Lifesciences Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FMC CORP,FMC,FMC CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,IHS INC A,IHS,IHS Holding Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MYRIAD GENETICS,MYGN,MYRIAD GENETICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NUANCE COMMUNICATIONS,NUAN,"Nuance Communications, Inc.",web_verified_round2:https://www.sec.gov/Archives/edgar/data/1002517/000114036121017650/nt10023637x2_defm14a.htm,0.98,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
USA,RAYONIER,RYN,RAYONIER INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SBA COMMUNICATIONS A,SBAC,SBA COMMUNICATIONS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,EASTMAN KODAK CO,KODK,EASTMAN KODAK CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GANNETT CO,GCI,"Gannett Co., Inc.",web_verified_round2:https://www.sec.gov/cgi-bin/browse-edgar?CIK=GCI&action=getcompany&owner=exclude,0.95,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
USA,GENERAL MOTORS CORP,GM,General Motors Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HUNTINGTON BANCSHARES,HBAN,Huntington Bancshares Incorporated - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MACERICH CO,MAC,MACERICH CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TEREX CORP,TEX,TEREX CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UDR,UDR,"UDR, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ZIONS BANCORP,ZION,"Zions Bancorporation, N.A.",web_verified_round2:https://www.sec.gov/cgi-bin/browse-edgar?CIK=ZION&action=getcompany&owner=exclude,0.95,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CAPITAL SECURITIES CORP,6005,群益金鼎證券股份有限公司 / CSC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHICONY ELECTRONICS CO,2385,CHICONY,FinLab company_basic_info:英文簡稱,0.9268,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CLEVO COMPANY,2362,CLEVO CO.,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CORETRONIC CORPORATION,5371,Coretronic,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CSBC CORP,2208,CSBC,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,EVERGREEN INTERNATIONAL,2607,Evergreen International Storage & Transport Corp,Round4 conflict review: https://markets.ft.com/data/equities/tearsheet/profile?s=2607%3ATAI | https://stockanalysis.com/quote/tpe/2607/,0.97,verified_historical_round4,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,FORMOSA INT'L HOTELS,2707,晶華國際酒店股份有限公司 / GFRT,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GLOBAL UNICHIP CORP,3443,創意電子股份有限公司 / GUC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,PHISON ELECTRONICS CORP,8299,Phison,FinLab company_basic_info:英文簡稱,0.9233,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,PIXART IMAGING,3227,原相科技股份有限公司 / PXI,Round3 official audit: FinLab company_basic_info + TPEx official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,RUENTEX INDUSTRIES,2915,RUENTEX IND.LTD,FinLab company_basic_info:英文簡稱,0.9511,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SIMPLO TECHNOLOGY CO,6121,新普科技股份有限公司 / SMP,Round3 official audit: FinLab company_basic_info + TPEx official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SINCERE NAVIGATION,2605,Sincere Navigation Corporation / 新興航運,Round4 conflict review: https://www.snc.com.tw/en/investors/ | https://ca.marketscreener.com/quote/stock/SINCERE-NAVIGATION-CORPOR-6495337/,0.97,verified_conflict_round4,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,VIA TECHNOLOGIES,2388,威盛電子股份有限公司 / VIA,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,WINBOND ELECTRONICS CORP,2344,華邦電子股份有限公司 / WEC,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,WPG HOLDINGS CO,3702,WPG,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,YOUNG FAST OPTOELECTRONI,3622,洋華光電股份有限公司 / YFO,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,DOLLAR GENERAL CORP,DG,DOLLAR GENERAL CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NETFLIX,NFLX,NETFLIX INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VERISK ANALYTICS A,VRSK,"Verisk Analytics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PATTERSON-UTI ENERGY,PTEN,PATTERSON UTI ENERGY INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SUNPOWER CORP A,SPWR,SunPower Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SUNPOWER CORP B,SPWR,SunPower Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,FORMOSA SUMCO TECHNOLOGY,3532,台塑勝高科技股份有限公司 / FST,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,CONTINENTAL RESOURCES,CLR,"Continental Resources, Inc.",web_verified_round2:https://www.sec.gov/Archives/edgar/data/732834/000095017023018882/R18.htm,0.94,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
USA,HERTZ GLOBAL HOLDING,HTZ,"HERTZ GLOBAL HOLDINGS, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,KINDER MORGAN,KMI,"KINDER MORGAN, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LULULEMON ATHLETICA,LULU,lululemon athletica inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ALBEMARLE CORP,ALB,ALBEMARLE CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CMS ENERGY CORP,CMS,CMS ENERGY CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CORE LABORATORIES,CLB,Core Laboratories Inc. Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DICKS SPORTING GOODS,DKS,"DICK'S Sporting Goods, Inc.",web_verified_round2:https://investors.dicks.com/resources/investor-faqs/default.aspx,0.99,verified_us_web_high_confidence,true,true,us_dayTradePortfolio Close union,true
USA,EQUINIX,EQIX,EQUINIX INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PVH CORP,PVH,PVH Corp. Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TRACTOR SUPPLY CO,TSCO,Tractor Supply Company - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TRANSDIGM GROUP INC,TDG,TransDigm Group INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,AIRTAC INTERNATIONAL,1590,AIRTAC,FinLab company_basic_info:英文簡稱,0.92,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CTCI CORP,9933,CTCI,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ZHEN DING TECHNOLOGY,4958,臻鼎科技控股股份有限公司 / ZDT,Round3 official audit: FinLab company_basic_info + TWSE official reference,0.99,verified_tw_official_round3,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,ASHLAND,ASH,ASHLAND INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BIOMARIN PHARMACEUTICAL,BMRN,BIOMARIN PHARMACEUTICAL INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CHENIERE ENERGY,LNG,"Cheniere Energy, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RAYMOND JAMES FINANCIAL,RJF,RAYMOND JAMES FINANCIAL INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TRIPADVISOR,TRIP,"TripAdvisor, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ZOETIS A,ZTS,Zoetis Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DOLBY LABORATORIES A,DLB,"Dolby Laboratories, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GOODYEAR TIRE & RUBBER,GT,The Goodyear Tire & Rubber Company - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,PITNEY BOWES,PBI,Pitney Bowes Inc. Common Stock,NasdaqTrader otherlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,ETERNAL CHEMICAL CO,1717,ETERNAL,FinLab company_basic_info:英文簡稱,0.9337,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
