ticker,name,exchange,source,norm
8047,GCC,otc,FinLab company_basic_info:英文簡稱,GCC
8048,德勝,otc,FinLab company_basic_info:公司簡稱,
8048,德勝科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8048,RUBYTECH,otc,FinLab company_basic_info:英文簡稱,RUBYTECH
8049,晶采,otc,FinLab company_basic_info:公司簡稱,
8049,晶采光電科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8049,AMPIRE,otc,FinLab company_basic_info:英文簡稱,AMPIRE
8050,廣積,otc,FinLab company_basic_info:公司簡稱,
8050,廣積科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8050,IBASE,otc,FinLab company_basic_info:英文簡稱,IBASE
8054,安國,otc,FinLab company_basic_info:公司簡稱,
8054,安國國際科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8054,Alcor Micro,otc,FinLab company_basic_info:英文簡稱,ALCOR MICRO
8059,凱碩,otc,FinLab company_basic_info:公司簡稱,
8059,凱碩科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8059,CTI,otc,FinLab company_basic_info:英文簡稱,CTI
8064,東捷,otc,FinLab company_basic_info:公司簡稱,
8064,東捷科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8064,CONTREL,otc,FinLab company_basic_info:英文簡稱,CONTREL
8066,來思達,otc,FinLab company_basic_info:公司簡稱,
8066,來思達國際企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8066,LIFESTYLE,otc,FinLab company_basic_info:英文簡稱,LIFESTYLE
8067,志旭,otc,FinLab company_basic_info:公司簡稱,
8067,志旭國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8067,Gish INT,otc,FinLab company_basic_info:英文簡稱,GISH INT
8068,全達,otc,FinLab company_basic_info:公司簡稱,
8068,全達國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8068,Chander,otc,FinLab company_basic_info:英文簡稱,CHANDER
8069,元太,otc,FinLab company_basic_info:公司簡稱,
8069,元太科技工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8069,EIH,otc,FinLab company_basic_info:英文簡稱,EIH
8071,能率網通,otc,FinLab company_basic_info:公司簡稱,
8071,能率網通股份有限公司,otc,FinLab company_basic_info:公司名稱,
8071,ABICO,otc,FinLab company_basic_info:英文簡稱,ABICO
8074,鉅橡,otc,FinLab company_basic_info:公司簡稱,
8074,鉅橡企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8074,AURONA,otc,FinLab company_basic_info:英文簡稱,AURONA
8076,伍豐,otc,FinLab company_basic_info:公司簡稱,
8076,伍豐科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8076,FIRICH,otc,FinLab company_basic_info:英文簡稱,FIRICH
8077,洛碁,otc,FinLab company_basic_info:公司簡稱,
8077,洛碁實業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8077,GWH,otc,FinLab company_basic_info:英文簡稱,GWH
8080,泰霖,otc,FinLab company_basic_info:公司簡稱,
8080,泰霖事業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8080,TerraLink,otc,FinLab company_basic_info:英文簡稱,TERRALINK
8083,瑞穎,otc,FinLab company_basic_info:公司簡稱,
8083,瑞穎股份有限公司,otc,FinLab company_basic_info:公司名稱,
8083,TIC,otc,FinLab company_basic_info:英文簡稱,TIC
8084,巨虹,otc,FinLab company_basic_info:公司簡稱,
8084,巨虹電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8084,CHIP HOPE,otc,FinLab company_basic_info:英文簡稱,CHIP HOPE
8085,福華,otc,FinLab company_basic_info:公司簡稱,
8085,福華電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8085,FD,otc,FinLab company_basic_info:英文簡稱,FD
8086,宏捷科,otc,FinLab company_basic_info:公司簡稱,
8086,宏捷科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8086,AWSC,otc,FinLab company_basic_info:英文簡稱,AWSC
8087,麗升能源,otc,FinLab company_basic_info:公司簡稱,
8087,麗升能源科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8087,LEADSUN,otc,FinLab company_basic_info:英文簡稱,LEADSUN
8088,品安,otc,FinLab company_basic_info:公司簡稱,
8088,品安科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8088,PANRAM,otc,FinLab company_basic_info:英文簡稱,PANRAM
8089,康全電訊,otc,FinLab company_basic_info:公司簡稱,
8089,康全電訊股份有限公司,otc,FinLab company_basic_info:公司名稱,
8089,Comtrend,otc,FinLab company_basic_info:英文簡稱,COMTREND
8091,翔名,otc,FinLab company_basic_info:公司簡稱,
8091,翔名科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8091,FB,otc,FinLab company_basic_info:英文簡稱,FB
8092,建暐,otc,FinLab company_basic_info:公司簡稱,
8092,建暐精密科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8092,CWPT,otc,FinLab company_basic_info:英文簡稱,CWPT
8093,保銳,otc,FinLab company_basic_info:公司簡稱,
8093,保銳科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8093,ENERMAX,otc,FinLab company_basic_info:英文簡稱,ENERMAX
8096,擎亞,otc,FinLab company_basic_info:公司簡稱,
8096,擎亞電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8096,CoAsia,otc,FinLab company_basic_info:英文簡稱,COASIA
8097,常珵,otc,FinLab company_basic_info:公司簡稱,
8097,常珵科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8097,ATW,otc,FinLab company_basic_info:英文簡稱,ATW
8099,大世科,otc,FinLab company_basic_info:公司簡稱,
8099,大同世界科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8099,TSTI,otc,FinLab company_basic_info:英文簡稱,TSTI
8102,傑霖科技,otc,FinLab company_basic_info:公司簡稱,
8102,傑霖科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8102,JEILIN,otc,FinLab company_basic_info:英文簡稱,JEILIN
8107,大億金茂,otc,FinLab company_basic_info:公司簡稱,
8107,大億金茂股份有限公司,otc,FinLab company_basic_info:公司名稱,
8107,KENMOS,otc,FinLab company_basic_info:英文簡稱,KENMOS
8109,博大,otc,FinLab company_basic_info:公司簡稱,
8109,博大科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8109,P-DUKE,otc,FinLab company_basic_info:英文簡稱,P DUKE
8111,立碁,otc,FinLab company_basic_info:公司簡稱,
8111,立碁電子工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8111,LIGITEK,otc,FinLab company_basic_info:英文簡稱,LIGITEK
8121,越峰,otc,FinLab company_basic_info:公司簡稱,
8121,越峰電子材料股份有限公司,otc,FinLab company_basic_info:公司名稱,
8121,ACME,otc,FinLab company_basic_info:英文簡稱,ACME
8147,正淩,otc,FinLab company_basic_info:公司簡稱,
8147,正淩精密工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8147,NEXTRON,otc,FinLab company_basic_info:英文簡稱,NEXTRON
8155,博智,otc,FinLab company_basic_info:公司簡稱,
8155,博智電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8155,ACCL,otc,FinLab company_basic_info:英文簡稱,ACCL
8171,天宇,otc,FinLab company_basic_info:公司簡稱,
8171,天宇工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8171,Formosa,otc,FinLab company_basic_info:英文簡稱,FORMOSA
8176,智捷,otc,FinLab company_basic_info:公司簡稱,
8176,智捷科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8176,ZCOM,otc,FinLab company_basic_info:英文簡稱,ZCOM
8182,加高,otc,FinLab company_basic_info:公司簡稱,
8182,加高電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8182,HELE,otc,FinLab company_basic_info:英文簡稱,HELE
8183,精星,otc,FinLab company_basic_info:公司簡稱,
8183,台灣精星科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8183,ITC,otc,FinLab company_basic_info:英文簡稱,ITC
8227,巨有科技,otc,FinLab company_basic_info:公司簡稱,
8227,巨有科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8227,PGC,otc,FinLab company_basic_info:英文簡稱,PGC
8234,新漢,otc,FinLab company_basic_info:公司簡稱,
8234,新漢股份有限公司,otc,FinLab company_basic_info:公司名稱,
8234,NEXCOM,otc,FinLab company_basic_info:英文簡稱,NEXCOM
8240,華宏,otc,FinLab company_basic_info:公司簡稱,
8240,華宏新技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8240,WAH HONG,otc,FinLab company_basic_info:英文簡稱,WAH HONG
8255,朋程,otc,FinLab company_basic_info:公司簡稱,
8255,朋程科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8255,ATC,otc,FinLab company_basic_info:英文簡稱,ATC
8272,全景軟體,otc,FinLab company_basic_info:公司簡稱,
8272,全景軟體股份有限公司,otc,FinLab company_basic_info:公司名稱,
8272,Changing,otc,FinLab company_basic_info:英文簡稱,CHANGING
8277,商丞,otc,FinLab company_basic_info:公司簡稱,
8277,商丞科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8277,UNIFOSA,otc,FinLab company_basic_info:英文簡稱,UNIFOSA
8279,生展,otc,FinLab company_basic_info:公司簡稱,
8279,生展生物科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8279,SYNGEN,otc,FinLab company_basic_info:英文簡稱,SYNGEN
8284,三竹,otc,FinLab company_basic_info:公司簡稱,
8284,三竹資訊股份有限公司,otc,FinLab company_basic_info:公司名稱,
8284,MITAKE,otc,FinLab company_basic_info:英文簡稱,MITAKE
8289,泰藝,otc,FinLab company_basic_info:公司簡稱,
8289,泰藝電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8289,Taitien,otc,FinLab company_basic_info:英文簡稱,TAITIEN
8291,尚茂,otc,FinLab company_basic_info:公司簡稱,
8291,尚茂電子材料股份有限公司,otc,FinLab company_basic_info:公司名稱,
8291,SMT,otc,FinLab company_basic_info:英文簡稱,SMT
8299,群聯,otc,FinLab company_basic_info:公司簡稱,
8299,群聯電子股份有限公司,otc,FinLab company_basic_info:公司名稱,
8299,Phison,otc,FinLab company_basic_info:英文簡稱,PHISON
8342,益張,otc,FinLab company_basic_info:公司簡稱,
8342,益張實業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8342,I JANG,otc,FinLab company_basic_info:英文簡稱,I JANG
8349,恒耀國際,otc,FinLab company_basic_info:公司簡稱,
8349,恒耀國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8349,QST,otc,FinLab company_basic_info:英文簡稱,QST
8354,冠好,otc,FinLab company_basic_info:公司簡稱,
8354,冠好科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8354,KH,otc,FinLab company_basic_info:英文簡稱,KH
8358,金居,otc,FinLab company_basic_info:公司簡稱,
8358,金居開發股份有限公司,otc,FinLab company_basic_info:公司名稱,
8358,CO-TECH,otc,FinLab company_basic_info:英文簡稱,TECH
8383,千附,otc,FinLab company_basic_info:公司簡稱,
8383,千附實業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8383,ChenFull,otc,FinLab company_basic_info:英文簡稱,CHENFULL
8390,金益鼎,otc,FinLab company_basic_info:公司簡稱,
8390,金益鼎企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8390,JYD,otc,FinLab company_basic_info:英文簡稱,JYD
8401,白紗科,otc,FinLab company_basic_info:公司簡稱,
8401,白紗科技印刷股份有限公司,otc,FinLab company_basic_info:公司名稱,
8401,BAI SHA,otc,FinLab company_basic_info:英文簡稱,BAI SHA
8403,盛弘,otc,FinLab company_basic_info:公司簡稱,
8403,盛弘醫藥股份有限公司,otc,FinLab company_basic_info:公司名稱,
8403,SHAREHOPE,otc,FinLab company_basic_info:英文簡稱,SHAREHOPE
8409,商之器,otc,FinLab company_basic_info:公司簡稱,
8409,商之器科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8409,EBM,otc,FinLab company_basic_info:英文簡稱,EBM
8410,森田,otc,FinLab company_basic_info:公司簡稱,
8410,森田印刷廠股份有限公司,otc,FinLab company_basic_info:公司名稱,
8410,Sen Tien,otc,FinLab company_basic_info:英文簡稱,SEN TIEN
8415,大國鋼,otc,FinLab company_basic_info:公司簡稱,
8415,大成國際鋼鐵股份有限公司,otc,FinLab company_basic_info:公司名稱,
8415,Brighton-Best,otc,FinLab company_basic_info:英文簡稱,BRIGHTON BEST
8416,實威,otc,FinLab company_basic_info:公司簡稱,
8416,實威國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8416,SWTC,otc,FinLab company_basic_info:英文簡稱,SWTC
8421,旭源,otc,FinLab company_basic_info:公司簡稱,
8421,旭源包裝科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8421,XYP,otc,FinLab company_basic_info:英文簡稱,XYP
8423,保綠-KY,otc,FinLab company_basic_info:公司簡稱,KY
8423,保綠資源股份有限公司,otc,FinLab company_basic_info:公司名稱,
8423,Polygreen,otc,FinLab company_basic_info:英文簡稱,POLYGREEN
8424,惠普,otc,FinLab company_basic_info:公司簡稱,
8424,惠普股份有限公司,otc,FinLab company_basic_info:公司名稱,
8424,WELLPOOL,otc,FinLab company_basic_info:英文簡稱,WELLPOOL
8426,紅木-KY,otc,FinLab company_basic_info:公司簡稱,KY
8426,紅木集團有限公司,otc,FinLab company_basic_info:公司名稱,
8426,Redwood,otc,FinLab company_basic_info:英文簡稱,REDWOOD
8431,匯鑽科,otc,FinLab company_basic_info:公司簡稱,
8431,匯鑽科技股份有限公司,otc,FinLab company_basic_info:公司名稱,
8431,SPT,otc,FinLab company_basic_info:英文簡稱,SPT
8432,東生華,otc,FinLab company_basic_info:公司簡稱,
8432,東生華製藥股份有限公司,otc,FinLab company_basic_info:公司名稱,
8432,TSH,otc,FinLab company_basic_info:英文簡稱,TSH
8433,弘帆,otc,FinLab company_basic_info:公司簡稱,
8433,弘帆股份有限公司,otc,FinLab company_basic_info:公司名稱,
8433,BON FAME,otc,FinLab company_basic_info:英文簡稱,BON FAME
8435,鉅邁,otc,FinLab company_basic_info:公司簡稱,
8435,台灣鉅邁股份有限公司,otc,FinLab company_basic_info:公司名稱,
8435,Zimmite,otc,FinLab company_basic_info:英文簡稱,ZIMMITE
8436,大江,otc,FinLab company_basic_info:公司簡稱,
8436,大江生醫股份有限公司,otc,FinLab company_basic_info:公司名稱,
8436,TCI,otc,FinLab company_basic_info:英文簡稱,TCI
8437,大地-KY,otc,FinLab company_basic_info:公司簡稱,KY
8437,大地幼教股份有限公司,otc,FinLab company_basic_info:公司名稱,
8437,Dadi,otc,FinLab company_basic_info:英文簡稱,DADI
8440,綠電,otc,FinLab company_basic_info:公司簡稱,
8440,綠電再生股份有限公司,otc,FinLab company_basic_info:公司名稱,
8440,E＆E,otc,FinLab company_basic_info:英文簡稱,E E
8444,綠河-KY,otc,FinLab company_basic_info:公司簡稱,KY
8444,綠河股份有限公司,otc,FinLab company_basic_info:公司名稱,
8444,Green River,otc,FinLab company_basic_info:英文簡稱,GREEN RIVER
8446,華研,otc,FinLab company_basic_info:公司簡稱,
8446,華研國際音樂股份有限公司,otc,FinLab company_basic_info:公司名稱,
8446,HIM Music,otc,FinLab company_basic_info:英文簡稱,HIM MUSIC
8450,霹靂,otc,FinLab company_basic_info:公司簡稱,
8450,霹靂國際多媒體股份有限公司,otc,FinLab company_basic_info:公司名稱,
8450,PILI,otc,FinLab company_basic_info:英文簡稱,PILI
8455,大拓-KY,otc,FinLab company_basic_info:公司簡稱,KY
8455,蓋曼群島商日本大拓股份有限公司,otc,FinLab company_basic_info:公司名稱,
8455,Daito ME,otc,FinLab company_basic_info:英文簡稱,DAITO ME
8472,夠麻吉,otc,FinLab company_basic_info:公司簡稱,
8472,夠麻吉股份有限公司,otc,FinLab company_basic_info:公司名稱,
8472,GOMAJI,otc,FinLab company_basic_info:英文簡稱,GOMAJI
8477,創業家,otc,FinLab company_basic_info:公司簡稱,
8477,創業家數位股份有限公司,otc,FinLab company_basic_info:公司名稱,
8477,XXTECHEC,otc,FinLab company_basic_info:英文簡稱,XXTECHEC
8489,三貝德,otc,FinLab company_basic_info:公司簡稱,
8489,三貝德數位文創股份有限公司,otc,FinLab company_basic_info:公司名稱,
8489,Samebest,otc,FinLab company_basic_info:英文簡稱,SAMEBEST
8905,裕國,otc,FinLab company_basic_info:公司簡稱,
8905,裕國冷凍冷藏股份有限公司,otc,FinLab company_basic_info:公司名稱,
8905,ECS,otc,FinLab company_basic_info:英文簡稱,ECS
8906,花王,otc,FinLab company_basic_info:公司簡稱,
8906,花王企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8906,Forward,otc,FinLab company_basic_info:英文簡稱,FORWARD
8908,欣雄,otc,FinLab company_basic_info:公司簡稱,
8908,欣雄天然氣股份有限公司,otc,FinLab company_basic_info:公司名稱,
8908,SHIN HSIUNG,otc,FinLab company_basic_info:英文簡稱,SHIN HSIUNG
8916,光隆,otc,FinLab company_basic_info:公司簡稱,
8916,光隆實業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8916,KLF,otc,FinLab company_basic_info:英文簡稱,KLF
8917,欣泰,otc,FinLab company_basic_info:公司簡稱,
8917,欣泰石油氣股份有限公司,otc,FinLab company_basic_info:公司名稱,
8917,HTGas,otc,FinLab company_basic_info:英文簡稱,HTGAS
8921,沈氏,otc,FinLab company_basic_info:公司簡稱,
8921,沈氏藝術印刷股份有限公司,otc,FinLab company_basic_info:公司名稱,
8921,SHEN'S ART,otc,FinLab company_basic_info:英文簡稱,SHEN S ART
8923,時報,otc,FinLab company_basic_info:公司簡稱,
8923,時報文化出版企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8923,C.T.Publishing,otc,FinLab company_basic_info:英文簡稱,C T PUBLISHING
8924,大田,otc,FinLab company_basic_info:公司簡稱,
8924,大田精密工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8924,O-TA,otc,FinLab company_basic_info:英文簡稱,O TA
8927,北基,otc,FinLab company_basic_info:公司簡稱,
8927,北基國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8927,Pei Chi,otc,FinLab company_basic_info:英文簡稱,PEI CHI
8928,鉅明,otc,FinLab company_basic_info:公司簡稱,
8928,鉅明股份有限公司,otc,FinLab company_basic_info:公司名稱,
8928,DYNAMIC,otc,FinLab company_basic_info:英文簡稱,DYNAMIC
8929,富堡,otc,FinLab company_basic_info:公司簡稱,
8929,富堡工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8929,FBIC,otc,FinLab company_basic_info:英文簡稱,FBIC
8930,青鋼,otc,FinLab company_basic_info:公司簡稱,
8930,青鋼應用材料股份有限公司,otc,FinLab company_basic_info:公司名稱,
8930,CKM,otc,FinLab company_basic_info:英文簡稱,CKM
8931,大汽電,otc,FinLab company_basic_info:公司簡稱,
8931,大園汽電共生股份有限公司,otc,FinLab company_basic_info:公司名稱,
8931,TYC,otc,FinLab company_basic_info:英文簡稱,TYC
8932,智通*,otc,FinLab company_basic_info:公司簡稱,
8932,智通科創股份有限公司,otc,FinLab company_basic_info:公司名稱,
8932,Wiselink,otc,FinLab company_basic_info:英文簡稱,WISELINK
8933,愛地雅,otc,FinLab company_basic_info:公司簡稱,
8933,愛地雅工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8933,IDEAL,otc,FinLab company_basic_info:英文簡稱,IDEAL
8935,邦泰,otc,FinLab company_basic_info:公司簡稱,
8935,邦泰複合材料股份有限公司,otc,FinLab company_basic_info:公司名稱,
8935,PONTEX,otc,FinLab company_basic_info:英文簡稱,PONTEX
8936,國統,otc,FinLab company_basic_info:公司簡稱,
8936,國統國際股份有限公司,otc,FinLab company_basic_info:公司名稱,
8936,KTI,otc,FinLab company_basic_info:英文簡稱,KTI
8937,合騏*,otc,FinLab company_basic_info:公司簡稱,
8937,合騏工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8937,HER CHEE,otc,FinLab company_basic_info:英文簡稱,HER CHEE
8938,明安,otc,FinLab company_basic_info:公司簡稱,
8938,明安國際企業股份有限公司,otc,FinLab company_basic_info:公司名稱,
8938,ADVANCED GROUP,otc,FinLab company_basic_info:英文簡稱,ADVANCED
8941,關中,otc,FinLab company_basic_info:公司簡稱,
8941,關中股份有限公司,otc,FinLab company_basic_info:公司名稱,
8941,GRAND HALL,otc,FinLab company_basic_info:英文簡稱,GRAND HALL
8942,森鉅,otc,FinLab company_basic_info:公司簡稱,
8942,森鉅科技材料股份有限公司,otc,FinLab company_basic_info:公司名稱,
8942,Xxentria,otc,FinLab company_basic_info:英文簡稱,XXENTRIA
9949,琉園,otc,FinLab company_basic_info:公司簡稱,
9949,琉園股份有限公司,otc,FinLab company_basic_info:公司名稱,
9949,TITTOT,otc,FinLab company_basic_info:英文簡稱,TITTOT
9950,萬國通,otc,FinLab company_basic_info:公司簡稱,
9950,萬國通路股份有限公司,otc,FinLab company_basic_info:公司名稱,
9950,EMINENT,otc,FinLab company_basic_info:英文簡稱,EMINENT
9951,皇田,otc,FinLab company_basic_info:公司簡稱,
9951,皇田工業股份有限公司,otc,FinLab company_basic_info:公司名稱,
9951,MACAUTO,otc,FinLab company_basic_info:英文簡稱,MACAUTO
9960,邁達康,otc,FinLab company_basic_info:公司簡稱,
9960,邁達康網路事業股份有限公司,otc,FinLab company_basic_info:公司名稱,
9960,DACOME,otc,FinLab company_basic_info:英文簡稱,DACOME
9962,有益,otc,FinLab company_basic_info:公司簡稱,
9962,有益鋼鐵股份有限公司,otc,FinLab company_basic_info:公司名稱,
9962,YYS,otc,FinLab company_basic_info:英文簡稱,YYS
1260,富味鄉,rotc,FinLab company_basic_info:公司簡稱,
1260,富味鄉食品股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1260,FLAVOR,rotc,FinLab company_basic_info:英文簡稱,FLAVOR
1269,乾杯,rotc,FinLab company_basic_info:公司簡稱,
1269,乾杯股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1269,KANPAI,rotc,FinLab company_basic_info:英文簡稱,KANPAI
1271,晨暉生技,rotc,FinLab company_basic_info:公司簡稱,
1271,晨暉生物科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1271,SunWay,rotc,FinLab company_basic_info:英文簡稱,SUNWAY
1293,利統,rotc,FinLab company_basic_info:公司簡稱,
1293,利統股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1293,Lytone,rotc,FinLab company_basic_info:英文簡稱,LYTONE
1343,旭東環保,rotc,FinLab company_basic_info:公司簡稱,
1343,旭東環保科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1343,SUN RISE,rotc,FinLab company_basic_info:英文簡稱,SUN RISE
1480,東盟開發,rotc,FinLab company_basic_info:公司簡稱,
1480,東盟開發實業股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1480,TM,rotc,FinLab company_basic_info:英文簡稱,TM
1594,日高,rotc,FinLab company_basic_info:公司簡稱,
1594,日高工程實業股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1594,JUKAO,rotc,FinLab company_basic_info:英文簡稱,JUKAO
1780,立弘,rotc,FinLab company_basic_info:公司簡稱,
1780,立弘生化科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
1780,ABC,rotc,FinLab company_basic_info:英文簡稱,ABC
2071,震南鐵,rotc,FinLab company_basic_info:公司簡稱,
2071,震南鐵線股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2071,Chen Nan Steel,rotc,FinLab company_basic_info:英文簡稱,CHEN NAN STEEL
2237,華德動能,rotc,FinLab company_basic_info:公司簡稱,
2237,華德動能科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2237,RAC,rotc,FinLab company_basic_info:英文簡稱,RAC
2245,詠勝昌*,rotc,FinLab company_basic_info:公司簡稱,
2245,詠勝昌股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2245,NWW,rotc,FinLab company_basic_info:英文簡稱,NWW
2249,湧盛,rotc,FinLab company_basic_info:公司簡稱,
2249,湧盛電機股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2249,YOUNG SHINE,rotc,FinLab company_basic_info:英文簡稱,YOUNG SHINE
2252,為昇科,rotc,FinLab company_basic_info:公司簡稱,
2252,為昇科科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2252,CUBTEK,rotc,FinLab company_basic_info:英文簡稱,CUBTEK
2255,凱銳光電,rotc,FinLab company_basic_info:公司簡稱,
2255,凱銳光電股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2255,JET,rotc,FinLab company_basic_info:英文簡稱,JET
2256,歐特明,rotc,FinLab company_basic_info:公司簡稱,
2256,歐特明電子股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2256,oToBrite,rotc,FinLab company_basic_info:英文簡稱,OTOBRITE
2644,中信造船,rotc,FinLab company_basic_info:公司簡稱,
2644,中信造船股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2644,JSSC,rotc,FinLab company_basic_info:英文簡稱,JSSC
2733,維格餅家,rotc,FinLab company_basic_info:公司簡稱,
2733,維格餅家股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2733,Vigor Kobo,rotc,FinLab company_basic_info:英文簡稱,VIGOR KOBO
2741,老四川,rotc,FinLab company_basic_info:公司簡稱,
2741,人杰老四川餐飲管理顧問(股)公司,rotc,FinLab company_basic_info:公司名稱,
2741,Oldsichuan,rotc,FinLab company_basic_info:英文簡稱,OLDSICHUAN
2758,路易莎咖啡,rotc,FinLab company_basic_info:公司簡稱,
2758,路易莎職人咖啡股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2758,LOUISA COFFEE,rotc,FinLab company_basic_info:英文簡稱,LOUISA COFFEE
2760,巨宇翔,rotc,FinLab company_basic_info:公司簡稱,
2760,巨宇翔股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2760,CYH,rotc,FinLab company_basic_info:英文簡稱,CYH
2761,橘焱胡同,rotc,FinLab company_basic_info:公司簡稱,
2761,橘焱胡同國際股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2761,GYEN HUTONG,rotc,FinLab company_basic_info:英文簡稱,GYEN HUTONG
2938,床的世界,rotc,FinLab company_basic_info:公司簡稱,
2938,床的世界股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2938,BEDDING WORLD,rotc,FinLab company_basic_info:英文簡稱,BEDDING WORLD
2940,歐都納,rotc,FinLab company_basic_info:公司簡稱,
2940,歐都納股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2940,SUNOWN,rotc,FinLab company_basic_info:英文簡稱,SUNOWN
2942,京站,rotc,FinLab company_basic_info:公司簡稱,
2942,京站實業股份有限公司,rotc,FinLab company_basic_info:公司名稱,
2942,Jing-Jan,rotc,FinLab company_basic_info:英文簡稱,JING JAN
3097,拍檔,rotc,FinLab company_basic_info:公司簡稱,
3097,拍檔科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
3097,PTT,rotc,FinLab company_basic_info:英文簡稱,PTT
3117,年程,rotc,FinLab company_basic_info:公司簡稱,
3117,年程科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
3117,TECSTAR,rotc,FinLab company_basic_info:英文簡稱,TECSTAR
3184,微邦,rotc,FinLab company_basic_info:公司簡稱,
3184,微邦科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
3184,MBTC,rotc,FinLab company_basic_info:英文簡稱,MBTC
3473,智通聯網,rotc,FinLab company_basic_info:公司簡稱,
3473,智通聯網科技股份有限公司,rotc,FinLab company_basic_info:公司名稱,
3473,Fiber Logic,rotc,FinLab company_basic_info:英文簡稱,FIBER LOGIC
3485,敘豐,rotc,FinLab company_basic_info:公司簡稱,
3485,敘(余+卜+又)豐企業股份有限公司,rotc,FinLab company_basic_info:公司名稱,
3485,EF,rotc,FinLab company_basic_info:英文簡稱,EF
