country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status
USA,FGL HOLDINGS,,,,0.0,needs_review
USA,FORESCOUT TECHNOLOGIES,,,,0.0,needs_review
USA,FRP HOLDINGS INC,FRPH,"FRP HOLDINGS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FTS INTERNATIONAL,,,,0.0,needs_review
USA,GATES INDUSTRIAL,GTES,Gates Industrial Corp plc,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GLYCOMIMETICS,,,,0.0,needs_review
USA,HERITAGE-CRYSTAL CLEAN,,,,0.0,needs_review
USA,INDEPENDENCE HOLDING CO,,,,0.0,needs_review
USA,INTREPID POTASH,IPI,"Intrepid Potash, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KURA ONCOLOGY,KURA,"Kura Oncology, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LUTHER BURBANK,,,,0.0,needs_review
USA,MERCHANTS BANCORP,MBIN,Merchants Bancorp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MIRATI THERAPEUTICS,,,,0.0,needs_review
USA,MODEL N,,,,0.0,needs_review
USA,NATIONAL VISION HOLDINGS,EYE,"National Vision Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NINE ENERGY SERVICE,NINE,"Nine Energy Service, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OLD LINE BANCSHARES,,,,0.0,needs_review
USA,OPTINOSE,,,,0.0,needs_review
USA,PENN VIRGINIA,,,,0.0,needs_review
USA,PLAYAGS,,,,0.0,needs_review
USA,PQ GROUP HOLDINGS,,,,0.0,needs_review
USA,QUINSTREET,QNST,"QUINSTREET, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,R1 RCM,,,,0.0,needs_review
USA,REDFIN,,,,0.0,needs_review
USA,RHYTHM PHARMACEUTICALS,RYTM,"RHYTHM PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SAILPOINT TECH HLDGS,,,,0.0,needs_review
USA,SENDGRID,,,,0.0,needs_review
USA,STERLING BANCORP (XNCM),,,,0.0,needs_review
USA,TABULA RASA HEALTHCARE,,,,0.0,needs_review
USA,TECHTARGET,TTGT,"TechTarget, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TIDEWATER,TDW,TIDEWATER INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TPI COMPOSITES,TPICQ,"TPI COMPOSITES, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UNIQURE (US),,,,0.0,needs_review
USA,UNITED COMMUNITY FINL,,,,0.0,needs_review
USA,UPLAND SOFTWARE,UPLD,"Upland Software, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VERSO NEW,,,,0.0,needs_review
USA,VIEWRAY,,,,0.0,needs_review
USA,W&T OFFSHORE,WTI,W&T OFFSHORE INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WILLSCOT A,WSC,WillScot Holdings Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AXOVANT SCIENCES,,,,0.0,needs_review
USA,CALITHERA BIOSCIENCES,,,,0.0,needs_review
USA,CELLDEX THERAPEUTICS,CLDX,"Celldex Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CLEAN ENERGY FUELS,CLNE,Clean Energy Fuels Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FTD COMPANIES,,,,0.0,needs_review
USA,ICONIX BRAND GROUP,,,,0.0,needs_review
USA,IMPINJ,PI,IMPINJ INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PICO HOLDINGS,,,,0.0,needs_review
USA,PIER 1 IMPORTS,,,,0.0,needs_review
USA,REVLON A,,,,0.0,needs_review
USA,RIGNET,,,,0.0,needs_review
USA,ROADRUNNER TRANSPORT SYS,,,,0.0,needs_review
USA,SENECA FOODS CORP A,SENEB,Seneca Foods Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TELIGENT,,,,0.0,needs_review
TAIWAN,CAREER TECHNOLOGY CO,,,,0.0,needs_review
TAIWAN,CHANG WAH TECHNOLOGY,,,,0.0,needs_review
TAIWAN,HSIN KUANG STEEL CO,,,,0.0,needs_review
TAIWAN,MACHVISION,3563,MACHVISION,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,SWANCOR HOLDING CO,3708,Swancor,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,TANVEX BIOPHARMA,,,,0.0,needs_review
TAIWAN,UNITECH PRINTED CIRCUIT,,,,0.0,needs_review
TAIWAN,ACTRON TECHNOLOGY,,,,0.0,needs_review
TAIWAN,E-TON SOLAR TECH,,,,0.0,needs_review
TAIWAN,IRON FORCE INDUSTRIAL,,,,0.0,needs_review
TAIWAN,JOHNSON HEALTH TECH CO,,,,0.0,needs_review
TAIWAN,LI CHENG ENTERPRISE,,,,0.0,needs_review
TAIWAN,LI PENG ENTERPRISE CO,,,,0.0,needs_review
TAIWAN,TAIWAN PCB TECHVEST CO,,,,0.0,needs_review
TAIWAN,TAIWAN SURFACE MOUNTING,,,,0.0,needs_review
TAIWAN,TOUNG LOONG TEXTILE,,,,0.0,needs_review
USA,ADT,ADT,ADT Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALTAIR ENGINEERING A,,,,0.0,needs_review
USA,ALTERYX A,,,,0.0,needs_review
USA,APPFOLIO A,APPF,APPFOLIO INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,APPIAN A,APPN,APPIAN CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARES COMMERCIAL REAL EST,,,,0.0,needs_review
USA,ARVINAS,ARVN,"ARVINAS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AXONICS MODULATION TECH,,,,0.0,needs_review
USA,AXSOME THERAPEUTICS,AXSM,"Axsome Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BANDWIDTH A,BAND,Bandwidth Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CALYXT,,,,0.0,needs_review
USA,CARBON BLACK,,,,0.0,needs_review
USA,CARGURUS A,CARG,"CarGurus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CATALYST PHARMACEUTICAL,,,,0.0,needs_review
USA,CENTURY BANCORP A,,,,0.0,needs_review
USA,CONSTRUCTION PRTNRS A,,,,0.0,needs_review
USA,CONTURA ENERGY,,,,0.0,needs_review
USA,CORENERGY INFRASTRUCTURE,,,,0.0,needs_review
USA,CRINETICS PHARMA,,,,0.0,needs_review
USA,DOMO B,DOMO,"DOMO, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,EIDOS THERAPEUTICS,,,,0.0,needs_review
USA,ELASTIC NV,,,,0.0,needs_review
USA,EVENTBRITE,,,,0.0,needs_review
USA,EVO PAYMENTS A,,,,0.0,needs_review
USA,EVOLUS,EOLS,"Evolus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FLUENT,FLNT,"Fluent, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FORTY SEVEN,,,,0.0,needs_review
USA,GREENSKY A,,,,0.0,needs_review
USA,GUARDANT HEALTH,GH,"Guardant Health, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HAMILTON LANE A,HLNE,Hamilton Lane INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HANGER,,,,0.0,needs_review
USA,INNOVATIVE INDL PPTYS A,,,,0.0,needs_review
USA,KINIKSA PHARMA A,,,,0.0,needs_review
USA,KRYSTAL BIOTECH,KRYS,"Krystal Biotech, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LIBERTY OILFIELD SVCS A,,,,0.0,needs_review
USA,MAGNOLIA OIL & GAS A,MGY,Magnolia Oil & Gas Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MALIBU BOATS A,MBUU,"MALIBU BOATS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ODONATE THERAPEUTICS,,,,0.0,needs_review
USA,ORTHOPEDIATRICS,KIDS,ORTHOPEDIATRICS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,OSIRIS THERAPEUTICS,,,,0.0,needs_review
USA,PENNYMAC FINL SERVICES,,,,0.0,needs_review
USA,PETIQ A,,,,0.0,needs_review
USA,PIVOTAL SOFTWARE A,,,,0.0,needs_review
USA,PLURALSIGHT A,,,,0.0,needs_review
USA,PRINCIPIA BIOPHARMA,,,,0.0,needs_review
USA,QUOTIENT,,,,0.0,needs_review
USA,ROAN RESOURCES A,,,,0.0,needs_review
USA,RUBIUS THERAPEUTICS,,,,0.0,needs_review
USA,SCHNEIDER NATIONAL B,SNDR,"Schneider National, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SCHOLAR ROCK HOLDING,SRRK,Scholar Rock Holding Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SECUREWORKS A,,,,0.0,needs_review
USA,SHOTSPOTTER,,,,0.0,needs_review
USA,SMARTSHEET A,,,,0.0,needs_review
USA,SOLARIS OILFIELD INFRA A,,,,0.0,needs_review
USA,STAR GROUP,STHO,Star Holdings,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,STITCH FIX A,SFIX,"Stitch Fix, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SVMK,,,,0.0,needs_review
USA,SWITCH,,,,0.0,needs_review
USA,TENABLE HOLDINGS,TENB,"Tenable Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TILRAY SV 2,,,,0.0,needs_review
USA,TWIN RIVER WORLDWIDE,,,,0.0,needs_review
USA,TWIST BIOSCIENCE,TWST,Twist Bioscience Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UPWORK,UPWK,"UPWORK, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VERACYTE,VCYT,"VERACYTE, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VERRA MOBILITY A,VRRM,VERRA MOBILITY Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VICTORY CAPITAL HOLDINGS,VCTR,"Victory Capital Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VISHAY PRECISION GROUP,VPG,"Vishay Precision Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WAITR HOLDINGS,,,,0.0,needs_review
USA,YETI HOLDINGS,YETI,"YETI Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ZUORA A,,,,0.0,needs_review
USA,AGROFRESH SOLUTIONS,,,,0.0,needs_review
USA,AMERICAN RENAL HOLDINGS,,,,0.0,needs_review
USA,APTINYX,,,,0.0,needs_review
USA,ASCENA RETAIL GROUP,,,,0.0,needs_review
USA,BARNES & NOBLE EDUCATION,BNED,"Barnes & Noble Education, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CBL & ASSOCIATES PPTYS,,,,0.0,needs_review
USA,CONCERT PHARMACEUTICALS,,,,0.0,needs_review
USA,CUTERA,,,,0.0,needs_review
USA,GNC HOLDINGS A,,,,0.0,needs_review
USA,GP STRATEGIES CORP,,,,0.0,needs_review
USA,INNERWORKINGS,,,,0.0,needs_review
USA,INVACARE CORP,,,,0.0,needs_review
USA,LA JOLLA PHARMACEUTICAL,,,,0.0,needs_review
USA,LSC COMMUNICATIONS,,,,0.0,needs_review
USA,MAIDEN HOLDINGS,MHLA,"Maiden Holdings, Ltd.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MONEYGRAM INTERNATIONAL,,,,0.0,needs_review
USA,NATURAL GAS SERVICES GRP,,,,0.0,needs_review
USA,NAUTILUS,,,,0.0,needs_review
USA,NCS MULTISTAGE HOLDINGS,NCSM,"NCS Multistage Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NET 1 UEPS TECHNOLOGIES,,,,0.0,needs_review
USA,OWENS & MINOR,,,,0.0,needs_review
USA,PARATEK PHARMACEUTICALS,,,,0.0,needs_review
USA,POTBELLY,,,,0.0,needs_review
USA,SIENTRA,,,,0.0,needs_review
USA,SUPERIOR INDUSTRIES,,,,0.0,needs_review
USA,UBIQUITI NETWORKS,,,,0.0,needs_review
USA,ULTRA PETROLEUM,,,,0.0,needs_review
TAIWAN,FUSHENG PRECISION,,,,0.0,needs_review
TAIWAN,NAN PAO RESINS CHEMICAL,,,,0.0,needs_review
TAIWAN,NEWMAX TECHNOLOGY CO,,,,0.0,needs_review
TAIWAN,UNION BANK OF TAIWAN,,,,0.0,needs_review
TAIWAN,CHUNG HSIN ELEC & MACH,,,,0.0,needs_review
TAIWAN,LEXTAR ELECTRONICS CORP,,,,0.0,needs_review
TAIWAN,SENAO INTERNATIONAL CO,,,,0.0,needs_review
TAIWAN,ZENG HSING INDUSTRIAL CO,,,,0.0,needs_review
USA,1LIFE HEALTHCARE,,,,0.0,needs_review
USA,ACCEL ENTERTAINMENT A1,,,,0.0,needs_review
USA,ACM RESEARCH A,ACMR,"ACM Research, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ADAPTIVE BIOTECHNOLOGIES,ADPT,Adaptive Biotechnologies Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ADESTO TECHNOLOGIES,,,,0.0,needs_review
USA,AKERO THERAPEUTICS,,,,0.0,needs_review
USA,AMERANT BANCORP A,AMTB,Amerant Bancorp Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,APREA THERAPEUTICS,APRE,"Aprea Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ARCTURUS THERAPEUTIC(US),,,,0.0,needs_review
USA,ARCUTIS BIOTHERAPEUTICS,ARQT,"Arcutis Biotherapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ATHERSYS,,,,0.0,needs_review
USA,ATRECA A,,,,0.0,needs_review
USA,BANK FIRST CORPORATION,BFC,Bank First Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BEAM THERAPEUTICS,BEAM,Beam Therapeutics Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BELLRING BRANDS A,BRBR,"BELLRING BRANDS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BIOXCEL THERAPEUTICS,BTAI,"BioXcel Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BLACK DIAMOND THERAPEUT,,,,0.0,needs_review
USA,BROADMARK REALTY CAPITAL,,,,0.0,needs_review
USA,CADIZ INC,CDZI,CADIZ INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CALIX,CALX,"CALIX, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CASTLE BIOSCIENCES,CSTL,CASTLE BIOSCIENCES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CATASYS,,,,0.0,needs_review
USA,CEL-SCI CORP,CVM,CEL SCI CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CINCINNATI BELL,,,,0.0,needs_review
USA,CO DIAGNOSTIC,,,,0.0,needs_review
USA,CONSTELLATION PHARMA,,,,0.0,needs_review
USA,CORBUS PHARMACEUTICALS,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CORTEXYME,,,,0.0,needs_review
USA,CROSSFIRST BANKSHARES,,,,0.0,needs_review
USA,CUE BIOPHARMA,CUE,"Cue Biopharma, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DORIAN LPG,LPG,DORIAN LPG LTD.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,FREEDOM HOLDING,FRHC,Freedom Holding Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,IGM BIOSCIENCES,,,,0.0,needs_review
USA,IMMUNOVANT,IMVT,"Immunovant, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INOVIO PHARMACEUTICALS,INO,"INOVIO PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,INSEEGO CORP,INSG,INSEEGO CORP.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,JETBLUE AIRWAYS CORP,JBLU,JETBLUE AIRWAYS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,KADMON HOLDINGS,,,,0.0,needs_review
USA,KALA PHARMECUTICAL,,,,0.0,needs_review
USA,KARUNA THERAPEUTICS,,,,0.0,needs_review
USA,KORU MEDICAL SYSTEMS,KRMD,"KORU Medical Systems, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MERSANA THERAPEUTICS,,,,0.0,needs_review
USA,MERUS BV (US),,,,0.0,needs_review
USA,MOLECULAR TEMPLATES,,,,0.0,needs_review
USA,NEOLEUKIN THERAPEUTICS,,,,0.0,needs_review
USA,NEOPHOTONICS,,,,0.0,needs_review
USA,NEXTCURE,NXTC,"NextCure, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ORION ENGINEERED CARBONS,,,,0.0,needs_review
USA,PAE A,,,,0.0,needs_review
USA,PASSAGE BIO,PASG,"Passage BIO, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PHATHOM PHARMACEUTICALS,PHAT,"Phathom Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PING IDENTITY HOLDING,,,,0.0,needs_review
USA,PRECISION BIOSCIENCES,DTIL,PRECISION BIOSCIENCES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PROGYNY,PGNY,"Progyny, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,PROVENTION BIO,,,,0.0,needs_review
USA,RANPAK HOLDINGS A,PACK,Ranpak Holdings Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RELMADA THERAPEUTICS,RLMD,"RELMADA THERAPEUTICS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,REPLIMUNE GROUP,REPL,"Replimune Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SCHRODINGER,SDGR,"Schrodinger, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SI BONE INC,SIBN,"SI-BONE, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SMILEDIRECTCLUB A,,,,0.0,needs_review
USA,SOLARWINDS CORP,,,,0.0,needs_review
USA,SPRINGWORKS THERAPEUTICS,,,,0.0,needs_review
USA,SPROUT SOCIAL A,SPT,"Sprout Social, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,THE MEET GROUP,,,,0.0,needs_review
USA,VAPOTHERM,,,,0.0,needs_review
USA,VERASTEM,VSTM,"Verastem, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VIRGIN GALACTIC HLDGS,,,,0.0,needs_review
USA,VIRNETX HOLDING,VHC,VirnetX Holding Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,XBIOTECH,XBIT,XBiotech Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,XENON PHARMACEUTICALS,XENE,Xenon Pharmaceuticals Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AKORN,,,,0.0,needs_review
USA,ALPHA & OMEGA SEMICONDUC,,,,0.0,needs_review
USA,ALTISOURCE PORTFOLIO SOL,,,,0.0,needs_review
USA,ANWORTH MORTGAGE ASSET,,,,0.0,needs_review
USA,ARLO TECHNOLOGIES,ARLO,"Arlo Technologies, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ASHFORD HOSPITALITY TRST,,,,0.0,needs_review
USA,AT HOME GROUP,,,,0.0,needs_review
USA,BBX CAPITAL A,BBXIB,"BBX Capital, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BEAZER HOMES USA,BZH,BEAZER HOMES USA INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BERRY CORP,,,,0.0,needs_review
USA,BRAEMAR HOTELS & RESORTS,BHR,Braemar Hotels & Resorts Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,BRIGGS & STRATTON,,,,0.0,needs_review
USA,CALERES,CAL,CALERES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CALIFORNIA RESOURCES,CRC,California Resources Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CARTER BANK & TRUST,,,,0.0,needs_review
USA,CEDAR REALTY TRUST,CDR-PB,"CEDAR REALTY TRUST, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,CHUY'S HOLDINGS,,,,0.0,needs_review
USA,CIRCOR INTERNATIONAL,,,,0.0,needs_review
USA,CONN'S,,,,0.0,needs_review
USA,CONSOL ENERGY (NEW),,,,0.0,needs_review
USA,COOPER STANDARD HOLDING,CPS,Cooper-Standard Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,COREPOINT LODGING,,,,0.0,needs_review
USA,CURO GROUP HOLDINGS CORP,,,,0.0,needs_review
USA,CYCLERION THERAPEUTICS,CYCN,"Cyclerion Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,DEL TACO RESTAURANTS,,,,0.0,needs_review
USA,DONNELLEY FIN SOLUTIONS,,,,0.0,needs_review
USA,EMERALD HOLDING,EEX,"Emerald Holding, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ENTERCOM COMMU CORP,,,,0.0,needs_review
USA,EXANTAS CAPITAL CORP,,,,0.0,needs_review
USA,EXTERRAN CORP,,,,0.0,needs_review
USA,FARMER BROS CO,,,,0.0,needs_review
USA,FUNKO A,FNKO,"Funko, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GAMCO INVESTORS A,,,,0.0,needs_review
USA,GOGO INC,GOGO,Gogo Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GOLDEN ENTERTAINMENT,,,,0.0,needs_review
USA,GRAN TIERRA ENERGY,GTE,GRAN TIERRA ENERGY INC.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GREEN PLAINS,GPRE,Green Plains Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,GREENHILL & CO,,,,0.0,needs_review
USA,HAMILTON BEACH BRANDS A,HBB,Hamilton Beach Brands Holding Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,HERSHA HOSPITALITY TRUST,,,,0.0,needs_review
USA,HOUGHTON MIFFLIN,,,,0.0,needs_review
USA,KOPPERS HOLDINGS INC,KOP,Koppers Holdings Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,LAREDO PETROLEUM,,,,0.0,needs_review
USA,LUMBER LIQUIDATORS,,,,0.0,needs_review
USA,LYDALL,,,,0.0,needs_review
USA,MASTERCRAFT BOAT HLDGS,,,,0.0,needs_review
USA,MODINE MANUFACTURING CO,MOD,MODINE MANUFACTURING CO,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,MOTORCAR PART OF AMERICA,,,,0.0,needs_review
USA,NABORS INDUSTRIES,NBR,NABORS INDUSTRIES LTD,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NACCO INDUSTRIES A (NEW),NC,NACCO INDUSTRIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,NEW SENIOR INV GRP,,,,0.0,needs_review
USA,NEWPARK RESOURCES,,,,0.0,needs_review
USA,OASIS PETROLEUM,,,,0.0,needs_review
USA,ON DECK CAPITAL,,,,0.0,needs_review
USA,PARTY CITY HOLDCO,,,,0.0,needs_review
USA,PENNEY (J C) COMPANY,,,,0.0,needs_review
USA,PENNSYLVANIA REIT,,,,0.0,needs_review
USA,PZENA INVESTMENT MGMT A,,,,0.0,needs_review
USA,QUAD GRAPHICS A,QUAD,"Quad/Graphics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,RAYONIER ADV MATERIALS,,,,0.0,needs_review
USA,RED ROBIN GOURMET BURGER,,,,0.0,needs_review
USA,RETAIL VALUE,,,,0.0,needs_review
USA,SM ENERGY,SM,SM Energy Co,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,SOLID BIOSCIENCES INC,SLDB,Solid Biosciences Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TEAM,TISI,TEAM INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,TIMKENSTEEL CORP,,,,0.0,needs_review
USA,TITAN MACHINERY,TITN,Titan Machinery Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UNIFI,UFI,UNIFI INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,UNIVERSAL LOGIS HLDGS,,,,0.0,needs_review
USA,VALARIS A,VAL,Valaris Ltd,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VENATOR MATERIALS,,,,0.0,needs_review
USA,VERA BRADLEY,VRA,"Vera Bradley, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,VSE CORP,VSEC,VSE CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,WASHINGTON PRIME GROUP,,,,0.0,needs_review
USA,WESTERN ASSET MTG CPTL,,,,0.0,needs_review
TAIWAN,ADLINK TECHNOLOGY,,,,0.0,needs_review
TAIWAN,ASROCK,3515,ASROCK,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,GLOBAL LIGHTING TECH,,,,0.0,needs_review
TAIWAN,HOTAI FINANCE,6592,HOTAI FINANCE,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,INNODISK CORP,5289,Innodisk,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized
TAIWAN,LITE-ON SEMICONDUCTOR,,,,0.0,needs_review
TAIWAN,MARKETECH INTL CORP,,,,0.0,needs_review
TAIWAN,TAISUN ENTERPRISE CO,,,,0.0,needs_review
TAIWAN,QST INTERNATIONAL CORP,,,,0.0,needs_review
USA,ACADEMY SPORTS & OUTDOOR,,,,0.0,needs_review
USA,ADAPTHEALTH A,AHCO,AdaptHealth Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALIGOS THERAPEUTICS,ALGS,"Aligos Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ALLEGRO MICROSYSTEMS,ALGM,"ALLEGRO MICROSYSTEMS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AMERICAN WELL CORP,AMWL,American Well Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,APPHARVEST,,,,0.0,needs_review
USA,APRIA,,,,0.0,needs_review
USA,ARRAY TECHNOLOGIES,ARRY,"Array Technologies, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,ASPIRA WOMENS HEALTH,,,,0.0,needs_review
USA,ATEA PHARMACEUTICALS,AVIR,"Atea Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized
USA,AUDACY,,,,0.0,needs_review
USA,AVID BIOSERVICES,,,,0.0,needs_review
USA,AVID TECHNOLOGY,,,,0.0,needs_review
